SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;cod_rete;comune;provincia;nome_rete;area;cod_reg;Comments;State
2454;1482;Borgo Val di Taro;9.769444;44.483333;441;NA;441;EMILIA-ROMAGNA;1482;7;BORGO VAL DI TARO;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2455;1483;Valbona;10.1411;44.756058;612;NA;612;EMILIA-ROMAGNA;1483;7;MEDESANO;PARMA;NA;nord;8;NA;Italy
2456;1484;Valdena Centrale;9.786111;44.45;611;NA;611;EMILIA-ROMAGNA;1484;7;BORGO VAL DI TARO;PARMA;NA;nord;8;NA;Italy
2457;1485;Tiedoli Barca;9.836111;44.533333;650;NA;650;EMILIA-ROMAGNA;1485;7;BORGO VAL DI TARO;PARMA;NA;nord;8;NA;Italy
2458;1486;Passo della Cisa AA. MM.;9.936111;44.466667;1041;NA;1041;EMILIA-ROMAGNA;1486;7;BERCETO;PARMA;NA;nord;8;NA;Italy
2459;1487;Berceto;9.986111;44.5;800;NA;800;EMILIA-ROMAGNA;1487;7;BERCETO;PARMA;NA;nord;8;NA;Italy
2460;1488;Roccaprebalza;9.952778;44.533333;525;NA;525;EMILIA-ROMAGNA;1488;7;BERCETO;PARMA;NA;nord;8;NA;Italy
2461;1489;Valmozzola;9.886111;44.566667;580;NA;580;EMILIA-ROMAGNA;1489;7;VALMOZZOLA;PARMA;NA;nord;8;NA;Italy
2462;1490;Prelerna;9.952778;44.616667;724;NA;724;EMILIA-ROMAGNA;1490;7;SOLIGNANO;PARMA;NA;nord;8;NA;Italy
2463;1491;Selva del Bocchetto;10.002778;44.616667;539;NA;539;EMILIA-ROMAGNA;1491;7;TERENZO;PARMA;NA;nord;8;NA;Italy
2464;1492;Boschi di Bardone;10.086111;44.633333;608;NA;608;EMILIA-ROMAGNA;1492;7;TERENZO;PARMA;NA;nord;8;NA;Italy
2465;1493;Felegara;10.119444;44.716667;120;NA;120;EMILIA-ROMAGNA;1493;7;MEDESANO;PARMA;NA;nord;8;NA;Italy
2466;1494;Nociveglia;9.619444;44.55;900;NA;900;EMILIA-ROMAGNA;1494;7;BEDONIA;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2467;1495;Cornolo;9.552778;44.566667;950;NA;950;EMILIA-ROMAGNA;1495;7;BEDONIA;PARMA;NA;nord;8;NA;Italy
2468;1496;Pione;9.636111;44.616667;675;NA;675;EMILIA-ROMAGNA;1496;7;BARDI;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2469;1497;Cereseto;9.686111;44.566667;760;NA;760;EMILIA-ROMAGNA;1497;7;COMPIANO;PARMA;NA;nord;8;NA;Italy
2470;1498;Bardi Centrale;9.702778;44.616667;430;NA;430;EMILIA-ROMAGNA;1498;7;BARDI;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2471;1499;Varsi;9.852778;44.666667;315;NA;315;EMILIA-ROMAGNA;1499;7;VARSI;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2472;1500;Bore;9.802778;44.716667;850;NA;850;EMILIA-ROMAGNA;1500;7;BORE;PARMA;NA;nord;8;NA;Italy
2473;1501;Vianino;9.936111;44.683333;300;NA;300;EMILIA-ROMAGNA;1501;7;VARANO DE' MELEGARI;PARMA;NA;nord;8;NA;Italy
2474;1502;Varano Melegari;9.902778;44.680556;190;NA;190;EMILIA-ROMAGNA;1502;7;VARANO DE' MELEGARI;PARMA;NA;nord;8;NA;Italy
2475;1503;Ramiola;10.086111;44.7;145;NA;145;EMILIA-ROMAGNA;1503;7;MEDESANO;PARMA;NA;nord;8;NA;Italy
2476;1504;Neviano-Rossi;10.152778;44.666667;390;NA;390;EMILIA-ROMAGNA;1504;7;FORNOVO DI TARO;PARMA;NA;nord;8;NA;Italy
2477;1505;Collecchio;10.216417;44.751492;115;NA;115;EMILIA-ROMAGNA;1505;7;COLLECCHIO;PARMA;NA;nord;8;NA;Italy
2478;1506;Boschi di Carrega;10.230453;44.715233;181;NA;181;EMILIA-ROMAGNA;1506;7;SALA BAGANZA;PARMA;NA;nord;8;NA;Italy
2479;1507;Cozzano;10.169444;44.666667;372;NA;372;EMILIA-ROMAGNA;1507;7;LANGHIRANO;PARMA;NA;nord;8;NA;Italy
2480;1508;Banzola;10.019444;44.766667;327;NA;327;EMILIA-ROMAGNA;1508;7;SALSOMAGGIORE TERME;PARMA;NA;nord;8;NA;Italy
2481;1509;Casa Nuova di San Vitale;10.186111;44.666667;441;NA;441;EMILIA-ROMAGNA;1509;7;SALA BAGANZA;PARMA;NA;nord;8;NA;Italy
2482;1510;Bovaja;10.186111;44.65;320;NA;320;EMILIA-ROMAGNA;1510;7;SALA BAGANZA;PARMA;NA;nord;8;NA;Italy
2483;1511;Oratorio di Cafragna;10.169444;44.683333;195;NA;195;EMILIA-ROMAGNA;1511;7;FORNOVO DI TARO;PARMA;NA;nord;8;NA;Italy
2484;1512;Antognano;10.186111;44.683333;300;NA;300;EMILIA-ROMAGNA;1512;7;FORNOVO DI TARO;PARMA;NA;nord;8;NA;Italy
2485;1513;La Costa di Maiatico;10.202778;44.7;308;NA;308;EMILIA-ROMAGNA;1513;7;SALA BAGANZA;PARMA;NA;nord;8;NA;Italy
2486;1514;Casa Nuova;10.186111;44.7;151;NA;151;EMILIA-ROMAGNA;1514;7;SALA BAGANZA;PARMA;NA;nord;8;NA;Italy
2487;1515;Varano Marchesi;10.019444;44.75;225;NA;225;EMILIA-ROMAGNA;1515;7;MEDESANO;PARMA;NA;nord;8;NA;Italy
2488;1516;Noceto;10.169444;44.8;80;NA;80;EMILIA-ROMAGNA;1516;7;NOCETO;PARMA;NA;nord;8;NA;Italy
2489;1517;Ronchetti;10.252778;44.9;40;NA;40;EMILIA-ROMAGNA;1517;7;SAN SECONDO PARMENSE;PARMA;NA;nord;8;NA;Italy
2490;1518;Careno;9.919444;44.716667;581;NA;581;EMILIA-ROMAGNA;1518;7;PELLEGRINO PARMENSE;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2491;1519;Salsomaggiore;9.969444;44.816667;160;NA;160;EMILIA-ROMAGNA;1519;7;SALSOMAGGIORE TERME;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2492;1520;Grotta;9.919444;44.783333;450;NA;450;EMILIA-ROMAGNA;1520;7;PELLEGRINO PARMENSE;PARMA;NA;nord;8;NA;Italy
2493;1521;Fidenza;10.069444;44.866667;75;NA;75;EMILIA-ROMAGNA;1521;7;FIDENZA;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2494;1522;Castione Marchesi;10.036111;44.916667;53;NA;53;EMILIA-ROMAGNA;1522;7;FIDENZA;PARMA;NA;nord;8;NA;Italy
2495;1523;Carzeto di Soragna;10.169444;44.933333;37;NA;37;EMILIA-ROMAGNA;1523;7;SORAGNA;PARMA;NA;nord;8;NA;Italy
2496;1524;Sissa;10.236111;44.966667;31;NA;31;EMILIA-ROMAGNA;1524;7;SISSA;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2497;1525;Zibello;10.136111;45.016667;35;NA;35;EMILIA-ROMAGNA;1525;7;ZIBELLO;PARMA;NA;nord;8;NA;Italy
2498;1526;Stagno;10.198362;44.935245;32;NA;32;EMILIA-ROMAGNA;1526;7;ROCCABIANCA;PARMA;NA;nord;8;NA;Italy
2499;1527;Roccabianca;10.236111;45;32;NA;32;EMILIA-ROMAGNA;1527;7;ROCCABIANCA;PARMA;NA;nord;8;NA;Italy
2500;1528;Lagdei;10.005556;44.411111;1245;NA;1245;EMILIA-ROMAGNA;1528;7;CORNIGLIO;PARMA;NA;nord;8;NA;Italy
2501;1529;Bosco Centrale;10.036111;44.433333;748;NA;748;EMILIA-ROMAGNA;1529;7;CORNIGLIO;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2502;1530;Cozzano;10.186111;44.566667;730;NA;730;EMILIA-ROMAGNA;1530;7;LANGHIRANO;PARMA;NA;nord;8;NA;Italy
2503;1531;Marra Centrale;10.052778;44.466667;635;NA;635;EMILIA-ROMAGNA;1531;7;CORNIGLIO;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2504;1532;Casarola;10.102778;44.433333;1000;NA;1000;EMILIA-ROMAGNA;1532;7;MONCHIO DELLE CORTI;PARMA;NA;nord;8;NA;Italy
2505;1533;Ballone;10.102778;44.466667;825;NA;825;EMILIA-ROMAGNA;1533;7;CORNIGLIO;PARMA;NA;nord;8;NA;Italy
2506;1534;Petrignacola;10.119444;44.5;630;NA;630;EMILIA-ROMAGNA;1534;7;CORNIGLIO;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2507;1535;Mulazzano Ponte;10.298711;44.642747;263;NA;263;EMILIA-ROMAGNA;1535;7;LESIGNANO DE' BAGNI;PARMA;NA;nord;8;NA;Italy
2508;1536;Beduzzo;10.169444;44.533333;500;NA;500;EMILIA-ROMAGNA;1536;7;CORNIGLIO;PARMA;NA;nord;8;NA;Italy
2509;1537;Musiara Superiore;10.169444;44.5;1050;NA;1050;EMILIA-ROMAGNA;1537;7;TIZZANO VAL PARMA;PARMA;NA;nord;8;NA;Italy
2510;1538;Campora di Sasso;10.269444;44.516667;620;NA;620;EMILIA-ROMAGNA;1538;7;NEVIANO DEGLI ARDUINI;PARMA;NA;nord;8;NA;Italy
2511;1539;Langhirano;10.258333;44.605556;262;NA;262;EMILIA-ROMAGNA;1539;7;LANGHIRANO;PARMA;NA;nord;8;NA;Italy
2512;1540;Corcagnano;10.302778;44.716667;126;NA;126;EMILIA-ROMAGNA;1540;7;PARMA;PARMA;NA;nord;8;NA;Italy
2513;1541;Vigatto;10.336111;44.716667;118;NA;118;EMILIA-ROMAGNA;1541;7;PARMA;PARMA;NA;nord;8;NA;Italy
2514;1542;Casaselvatica;10.036111;44.55;850;NA;850;EMILIA-ROMAGNA;1542;7;BERCETO;PARMA;NA;nord;8;NA;Italy
2515;1543;Cassio;10.036111;44.583333;813;NA;813;EMILIA-ROMAGNA;1543;7;TERENZO;PARMA;NA;nord;8;NA;Italy
2516;1544;Calestano;10.126389;44.606944;417;NA;417;EMILIA-ROMAGNA;1544;7;CALESTANO;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2517;1545;San Martino Sinzano;10.252778;44.75;127;NA;127;EMILIA-ROMAGNA;1545;7;COLLECCHIO;PARMA;NA;nord;8;NA;Italy
2518;1546;Vallerano;10.186111;44.616667;513;NA;513;EMILIA-ROMAGNA;1546;7;CALESTANO;PARMA;NA;nord;8;NA;Italy
2519;1547;Casanova di Marzolara;10.202778;44.633333;537;NA;537;EMILIA-ROMAGNA;1547;7;CALESTANO;PARMA;NA;nord;8;NA;Italy
2520;1548;Barbiano;10.236111;44.666667;370;NA;370;EMILIA-ROMAGNA;1548;7;FELINO;PARMA;NA;nord;8;NA;Italy
2521;1549;Sala Baganza;10.219444;44.716667;165;NA;165;EMILIA-ROMAGNA;1549;7;SALA BAGANZA;PARMA;NA;nord;8;NA;Italy
2522;1550;Parma Idrografico;10.325;44.808333;56;NA;56;EMILIA-ROMAGNA;1550;7;PARMA;PARMA;NA;nord;8;NA;Italy
2523;1551;Parma Universita;10.319444;44.8;55;NA;55;EMILIA-ROMAGNA;1551;7;PARMA;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2524;1552;Parma San Pancrazio Stuard;10.212942;44.719313;55;NA;55;EMILIA-ROMAGNA;1552;7;PARMA;PARMA;NA;nord;8;NA;Italy
2525;1553;Baganzola;10.319444;44.85;40;NA;40;EMILIA-ROMAGNA;1553;7;PARMA;PARMA;NA;nord;8;NA;Italy
2526;1554;San Siro di Torrile;10.326317;44.921611;31;NA;31;EMILIA-ROMAGNA;1554;7;TORRILE;PARMA;NA;nord;8;NA;Italy
2527;1555;Pizzolese;10.352778;44.866667;33;NA;33;EMILIA-ROMAGNA;1555;7;PARMA;PARMA;NA;nord;8;NA;Italy
2528;1556;San Tiro di Torrile;10.336111;44.9;31;NA;31;EMILIA-ROMAGNA;1556;7;TORRILE;PARMA;NA;nord;8;NA;Italy
2529;1557;Paduli Diga;10.136111;44.35;1139;NA;1139;TOSCANA;1557;7;COMANO;MASSA CARRARA;REGIONI - ex SIMN;centro;9;NA;Italy
2530;1558;Succiso;10.202778;44.366667;911;NA;911;EMILIA-ROMAGNA;1558;7;RAMISETO;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2531;1559;Nirone Diga;10.219444;44.4;573;NA;573;EMILIA-ROMAGNA;1559;7;PALANZANO;PARMA;NA;nord;8;NA;Italy
2532;1560;Lago Ballano;10.102778;44.366667;1335;NA;1335;EMILIA-ROMAGNA;1560;7;MONCHIO DELLE CORTI;PARMA;NA;nord;8;NA;Italy
2533;1561;Rimagna;10.136111;44.383333;1001;NA;1001;EMILIA-ROMAGNA;1561;7;MONCHIO DELLE CORTI;PARMA;NA;nord;8;NA;Italy
2534;1562;Isola di Pallanzano Centrale;10.169444;44.433333;575;NA;575;EMILIA-ROMAGNA;1562;7;PALANZANO;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2535;1563;Selvanizza Centrale;10.236111;44.433333;468;NA;468;EMILIA-ROMAGNA;1563;7;PALANZANO;PARMA;REGIONI - ex SIMN;nord;8;NA;Italy
2536;1564;Canova di Ramiseto;10.302778;44.416667;790;NA;790;EMILIA-ROMAGNA;1564;7;RAMISETO;REGGIO EMILIA;NA;nord;8;NA;Italy
2537;1565;Vetto;10.336111;44.483333;437;NA;437;EMILIA-ROMAGNA;1565;7;VETTO;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2538;1566;Ramiseto;10.269444;44.416667;850;NA;850;EMILIA-ROMAGNA;1566;7;RAMISETO;REGGIO EMILIA;NA;nord;8;NA;Italy
2539;1567;Vedriano;10.352778;44.859722;590;NA;590;EMILIA-ROMAGNA;1567;7;CANOSSA;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2540;1568;Neviano Arduini;10.319444;44.583333;517;NA;517;EMILIA-ROMAGNA;1568;7;NEVIANO DEGLI ARDUINI;PARMA;NA;nord;8;NA;Italy
2541;1569;Traversetolo;10.386111;44.633333;180;NA;180;EMILIA-ROMAGNA;1569;7;TRAVERSETOLO;PARMA;NA;nord;8;NA;Italy
2542;1570;Marano;10.369444;44.716667;112;NA;112;EMILIA-ROMAGNA;1570;7;PARMA;PARMA;NA;nord;8;NA;Italy
2543;1571;Guardasone;10.402778;44.633333;290;NA;290;EMILIA-ROMAGNA;1571;7;TRAVERSETOLO;PARMA;NA;nord;8;NA;Italy
2544;1572;Basilicagoiano;10.402778;44.7;115;NA;115;EMILIA-ROMAGNA;1572;7;MONTECHIARUGOLO;PARMA;NA;nord;8;NA;Italy
2545;1573;Chiozzola;10.364014;44.726315;42;NA;42;EMILIA-ROMAGNA;1573;7;SORBOLO;PARMA;NA;nord;8;NA;Italy
2546;1574;Bannone;10.369444;44.666667;161;NA;161;EMILIA-ROMAGNA;1574;7;TRAVERSETOLO;PARMA;NA;nord;8;NA;Italy
2547;1575;Croce dei Morti;10.419444;44.833333;34;NA;34;EMILIA-ROMAGNA;1575;7;SORBOLO;PARMA;NA;nord;8;NA;Italy
2548;1576;Montechiarugolo;10.419444;44.683333;120;NA;120;EMILIA-ROMAGNA;1576;7;MONTECHIARUGOLO;PARMA;NA;nord;8;NA;Italy
2549;1577;Mezzano Inferiore;10.469444;44.916667;26;NA;26;EMILIA-ROMAGNA;1577;7;MEZZANI;PARMA;NA;nord;8;NA;Italy
2550;1578;Campegine;10.536111;44.783333;34;NA;34;EMILIA-ROMAGNA;1578;7;CAMPEGINE;REGGIO EMILIA;NA;nord;8;NA;Italy
2551;1579;Poviglio;10.536111;44.85;29;NA;29;EMILIA-ROMAGNA;1579;7;POVIGLIO;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2552;1580;Boretto;10.541667;44.906944;23;NA;23;EMILIA-ROMAGNA;1580;7;BORETTO;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2553;1581;Regnano;10.569444;44.566667;415;NA;415;EMILIA-ROMAGNA;1581;7;VIANO;REGGIO EMILIA;NA;nord;8;NA;Italy
2554;1582;Regnano- Ca' Bertacchi;10.586111;44.566667;450;NA;450;EMILIA-ROMAGNA;1582;7;VIANO;REGGIO EMILIA;NA;nord;8;NA;Italy
2555;1583;Canossa;10.452778;44.583333;496;NA;496;EMILIA-ROMAGNA;1583;7;CANOSSA;REGGIO EMILIA;NA;nord;8;NA;Italy
2556;1584;Quattro Castella;10.469444;44.633333;162;NA;162;EMILIA-ROMAGNA;1584;7;QUATTRO CASTELLA;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2557;1585;Reggio Emilia;10.636111;44.7;51;NA;51;EMILIA-ROMAGNA;1585;7;REGGIO EMILIA;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2558;1586;Villa Masone;10.719444;44.666667;56;NA;56;EMILIA-ROMAGNA;1586;7;REGGIO EMILIA;REGGIO EMILIA;NA;nord;8;NA;Italy
2559;1587;Carpi;10.886111;44.783333;28;NA;28;EMILIA-ROMAGNA;1587;7;CARPI;MODENA;NA;nord;8;NA;Italy
2560;1588;San Martino in Rio;10.786111;44.733333;36;NA;36;EMILIA-ROMAGNA;1588;7;SAN MARTINO IN RIO;REGGIO EMILIA;NA;nord;8;NA;Italy
2561;1589;Ponticelli;10.936111;44.816667;21;NA;21;EMILIA-ROMAGNA;1589;7;CARPI;MODENA;NA;nord;8;NA;Italy
2562;1590;Suzzara;10.752778;44.983333;20;NA;20;LOMBARDIA;1590;7;SUZZARA;MANTOVA;NA;nord;3;NA;Italy
2563;1591;Novellara Sirona;10.702778;44.866667;19;NA;19;EMILIA-ROMAGNA;1591;7;NOVELLARA;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2564;1592;Ponte Testa;10.786111;44.883333;19;NA;19;EMILIA-ROMAGNA;1592;7;CAMPAGNOLA EMILIA;REGGIO EMILIA;NA;nord;8;NA;Italy
2565;1593;Reggiolo;10.802778;44.916667;19;NA;19;EMILIA-ROMAGNA;1593;7;REGGIOLO;REGGIO EMILIA;NA;nord;8;NA;Italy
2566;1594;Ponte Pietra;10.886111;44.866667;19;NA;19;EMILIA-ROMAGNA;1594;7;CARPI;MODENA;NA;nord;8;NA;Italy
2567;1595;Mondine;10.952778;44.933333;19;NA;19;LOMBARDIA;1595;7;MOGLIA;MANTOVA;NA;nord;3;NA;Italy
2568;1596;Saino di Pegognaga;10.869444;44.983333;19;NA;19;LOMBARDIA;1596;7;PEGOGNAGA;MANTOVA;NA;nord;3;NA;Italy
2569;1597;Gonzaga;10.819444;44.95;20;NA;20;LOMBARDIA;1597;7;GONZAGA;MANTOVA;NA;nord;3;NA;Italy
2570;1598;Botte sotto Secchia;11.002778;45.05;16;NA;16;LOMBARDIA;1598;7;SAN BENEDETTO PO;MANTOVA;NA;nord;3;NA;Italy
2571;1599;Guastalla;10.652778;44.916667;25;NA;25;EMILIA-ROMAGNA;1599;7;GUASTALLA;REGGIO EMILIA;NA;nord;8;NA;Italy
2572;1600;Gabellina;10.236111;44.316667;940;NA;940;EMILIA-ROMAGNA;1600;7;COLLAGNA;REGGIO EMILIA;NA;nord;8;NA;Italy
2573;1601;Lago Cerretano;10.236111;44.3;1380;NA;1380;EMILIA-ROMAGNA;1601;7;COLLAGNA;REGGIO EMILIA;NA;nord;8;NA;Italy
2574;1602;Collagna;10.269444;44.35;830;NA;830;EMILIA-ROMAGNA;1602;7;COLLAGNA;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2575;1603;Ozola Diga;10.369444;44.283333;1220;NA;1220;EMILIA-ROMAGNA;1603;7;LIGONCHIO;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2576;1604;Ligonchio Centrale;10.352778;44.316667;928;NA;928;EMILIA-ROMAGNA;1604;7;LIGONCHIO;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2577;1605;Predare;10.337939;44.484058;687;NA;687;EMILIA-ROMAGNA;1605;7;VETTO;REGGIO EMILIA;NA;nord;8;NA;Italy
2578;1606;Ospitaletto;10.34215;44.316381;1140;NA;1140;EMILIA-ROMAGNA;1606;7;LIGONCHIO;REGGIO EMILIA;NA;nord;8;NA;Italy
2579;1607;Castelnovo ne' Monti;10.408333;44.438889;730;NA;730;EMILIA-ROMAGNA;1607;7;CASTELNOVO NE' MONTI;REGGIO EMILIA;NA;nord;8;NA;Italy
2580;1608;Febbio;10.392878;44.205608;1050;NA;1050;EMILIA-ROMAGNA;1608;7;VILLA MINOZZO;REGGIO EMILIA;NA;nord;8;NA;Italy
2581;1609;Asta Ca' Castiglione;10.469444;44.3;925;NA;925;EMILIA-ROMAGNA;1609;7;VILLA MINOZZO;REGGIO EMILIA;NA;nord;8;NA;Italy
2582;1610;Villa Minozzo;10.469444;44.366667;676;NA;676;EMILIA-ROMAGNA;1610;7;VILLA MINOZZO;REGGIO EMILIA;NA;nord;8;NA;Italy
2583;1611;Civago;10.469444;44.25;1024;NA;1024;EMILIA-ROMAGNA;1611;7;VILLA MINOZZO;REGGIO EMILIA;NA;nord;8;NA;Italy
2584;1612;Fontanaluccia Diga;10.519444;44.266667;787;NA;787;EMILIA-ROMAGNA;1612;7;FRASSINORO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2585;1613;Farneta Centrale;10.569444;44.35;380;NA;380;EMILIA-ROMAGNA;1613;7;MONTEFIORINO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2586;1614;Foce Radici;10.486111;44.216667;1520;NA;1520;EMILIA-ROMAGNA;1614;7;FRASSINORO;MODENA;NA;nord;8;NA;Italy
2587;1615;Piandelagotti;10.536111;44.216667;1209;NA;1209;EMILIA-ROMAGNA;1615;7;FRASSINORO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2588;1616;Frassinoro;10.575;44.293611;1097;NA;1097;EMILIA-ROMAGNA;1616;7;FRASSINORO;MODENA;NA;nord;8;NA;Italy
2589;1617;Montestefano;10.636111;44.35;300;NA;300;EMILIA-ROMAGNA;1617;7;MONTEFIORINO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2590;1618;Lama Mocogno;10.736111;44.316667;812;NA;812;EMILIA-ROMAGNA;1618;7;LAMA MOCOGNO;MODENA;NA;nord;8;NA;Italy
2591;1619;Polinago;10.719444;44.35;810;NA;810;EMILIA-ROMAGNA;1619;7;POLINAGO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2592;1620;Pavullo nel Frignano;10.831944;44.339444;682;NA;682;EMILIA-ROMAGNA;1620;7;PAVULLO NEL FRIGNANO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2593;1621;Prignano sulla Secchia;10.686111;44.433333;497;NA;497;EMILIA-ROMAGNA;1621;7;PRIGNANO SULLA SECCHIA;MODENA;NA;nord;8;NA;Italy
2594;1622;Baiso;10.602778;44.5;542;NA;542;EMILIA-ROMAGNA;1622;7;BAISO;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2595;1623;Castellarano;10.729661;44.510244;135;NA;135;EMILIA-ROMAGNA;1623;7;CASTELLARANO;REGGIO EMILIA;NA;nord;8;NA;Italy
2596;1624;Sassuolo;10.719444;44.533333;121;NA;121;EMILIA-ROMAGNA;1624;7;SASSUOLO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2597;1625;Marola;10.486111;44.483333;717;NA;717;EMILIA-ROMAGNA;1625;7;CARPINETI;REGGIO EMILIA;NA;nord;8;NA;Italy
2598;1626;Carpineti;10.502778;44.45;570;NA;570;EMILIA-ROMAGNA;1626;7;CARPINETI;REGGIO EMILIA;REGIONI - ex SIMN;nord;8;NA;Italy
2599;1627;San Valentino;10.702778;44.383333;300;NA;300;EMILIA-ROMAGNA;1627;7;CASTELLARANO;REGGIO EMILIA;NA;nord;8;NA;Italy
2600;1628;Ca' De' Caroli;10.669444;44.583333;168;NA;168;EMILIA-ROMAGNA;1628;7;SCANDIANO;REGGIO EMILIA;NA;nord;8;NA;Italy
2601;1629;San Ruffino;10.702778;44.583333;140;NA;140;EMILIA-ROMAGNA;1629;7;SCANDIANO;REGGIO EMILIA;NA;nord;8;NA;Italy
2602;1630;Scandiano;10.686111;44.6;95;NA;95;EMILIA-ROMAGNA;1630;7;SCANDIANO;REGGIO EMILIA;NA;nord;8;NA;Italy
2603;1631;Cognento;11.041714;44.726778;43;NA;43;EMILIA-ROMAGNA;1631;7;BOMPORTO;MODENA;NA;nord;8;NA;Italy
2604;1632;Ponte Bacchello;10.986111;44.75;26;NA;26;EMILIA-ROMAGNA;1632;7;BOMPORTO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2605;1633;Cavezzo;11.036111;44.833333;24;NA;24;EMILIA-ROMAGNA;1633;7;CAVEZZO;MODENA;NA;nord;8;NA;Italy
2606;1634;Solara;11.0616;44.661458;21;NA;21;EMILIA-ROMAGNA;1634;7;BOMPORTO;MODENA;NA;nord;8;NA;Italy
2607;1635;San Felice sul Panaro;11.136111;44.833333;19;NA;19;EMILIA-ROMAGNA;1635;7;SAN FELICE SUL PANARO;MODENA;NA;nord;8;NA;Italy
2608;1636;Mirandola;11.086111;44.866667;19;NA;19;EMILIA-ROMAGNA;1636;7;MIRANDOLA;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2609;1637;Finale Emilia;11.252778;44.816667;13;NA;13;EMILIA-ROMAGNA;1637;7;FINALE EMILIA;MODENA;NA;nord;8;NA;Italy
2610;1638;Poggio Rusco;11.136111;44.966667;12;NA;12;LOMBARDIA;1638;7;POGGIO RUSCO;MANTOVA;REGIONI - ex SIMN;nord;3;NA;Italy
2611;1639;Moglia di Sermide;11.269444;45.016667;12;NA;12;LOMBARDIA;1639;7;SERMIDE;MANTOVA;NA;nord;3;NA;Italy
2612;1640;Vallazza;11.219444;45;11;NA;11;LOMBARDIA;1640;7;CARBONARA DI PO;MANTOVA;NA;nord;3;NA;Italy
2613;1641;Passo dei Rossi;11.202778;44.933333;11;NA;11;LOMBARDIA;1641;7;POGGIO RUSCO;MANTOVA;NA;nord;3;NA;Italy
2614;1642;Fossa Mozza;11.252778;44.95;9;NA;9;LOMBARDIA;1642;7;SERMIDE;MANTOVA;NA;nord;3;NA;Italy
2615;1643;Chiavichetta;11.269444;44.883333;9;NA;9;EMILIA-ROMAGNA;1643;7;FINALE EMILIA;MODENA;NA;nord;8;NA;Italy
2616;1644;Dogana;10.647517;44.179186;1072;NA;1072;EMILIA-ROMAGNA;1644;7;FIUMALBO;MODENA;NA;nord;8;NA;Italy
2617;1645;Cucca Rangona;11.336111;44.95;8;NA;8;EMILIA-ROMAGNA;1645;7;BONDENO;FERRARA;NA;nord;8;NA;Italy
2618;1646;Fiumalbo;10.652778;44.183333;943;NA;943;EMILIA-ROMAGNA;1646;7;FIUMALBO;MODENA;NA;nord;8;NA;Italy
2619;1647;San Michele Centrale;10.619444;44.183333;765;NA;765;EMILIA-ROMAGNA;1647;7;PIEVEPELAGO;MODENA;REGIONI - ex SIMN;nord;8;NA;Italy
2620;1648;Tagliole;10.602778;44.166667;1150;NA;1150;EMILIA-ROMAGNA;1648;7;PIEVEPELAGO;MODENA;NA;nord;8;NA;Italy
2621;1649;Sant'Anna Pelago;10.552778;44.183333;1039;NA;1039;EMILIA-ROMAGNA;1649;7;PIEVEPELAGO;MODENA;NA;nord;8;NA;Italy
2622;1650;Pievepelago;10.616706;44.204386;850;NA;850;EMILIA-ROMAGNA;1650;7;PIEVEPELAGO;MODENA;NA;nord;8;NA;Italy
