SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
589;TOS10001050;Nave di Rosano;11.422501;43.774052;86;86;NA;Toscana;OD:TOS10001050;Italy
590;TOS10001060;S. Brigida all'Opaco;11.398101;43.851117;463;463;NA;Toscana;OD:TOS10001060;Italy
591;TOS10001062;Torre a Decima;11.406177;43.819324;243;243;NA;Toscana;OD:TOS10001062;Italy
592;TOS10001070;Fiesole;11.293869;43.808985;195;195;NA;Toscana;OD:TOS10001070;Italy
593;TOS10001080;Firenze Idrografico;11.259264;43.781494;51;51;NA;Toscana;OD:TOS10001080;Italy
594;TOS10001081;Firenze (Museo);11.244943;43.764084;65;65;NA;Toscana;OD:TOS10001081;Italy
595;TOS10001090;Firenze Ximeniano;11.256334;43.776285;49;49;NA;Toscana;OD:TOS10001090;Italy
596;TOS10001091;Firenze (Uff. Arno);11.255804;43.774404;50;50;NA;Toscana;OD:TOS10001091;Italy
597;TOS10001093;Firenze (Cascine);11.222619;43.785229;43;43;NA;Toscana;OD:TOS10001093;Italy
598;TOS10001100;Bagno a Ripoli;11.327824;43.761345;67;67;NA;Toscana;OD:TOS10001100;Italy
599;TOS10001104;Pratolino;11.303255;43.859081;479;479;NA;Toscana;OD:TOS10001104;Italy
600;TOS10001105;Le Caldine;11.309673;43.831941;246;246;NA;Toscana;OD:TOS10001105;Italy
601;TOS10001106;Cercina;11.2642;43.846356;349;349;NA;Toscana;OD:TOS10001106;Italy
602;TOS10001107;Montorsoli;11.284029;43.837858;324;324;NA;Toscana;OD:TOS10001107;Italy
603;TOS10001120;Greve in Chianti;11.315894;43.587141;235;235;NA;Toscana;OD:TOS10001120;Italy
604;TOS10001125;Testi;11.274074;43.612066;307;307;NA;Toscana;OD:TOS10001125;Italy
605;TOS10001130;Ferrone;11.259984;43.655384;188;188;NA;Toscana;OD:TOS10001130;Italy
606;TOS10001132;Ponte dei Falciani;11.214818;43.678237;136;136;NA;Toscana;OD:TOS10001132;Italy
607;TOS10001134;S. Bartolomeo a Quarate;11.334245;43.693237;226;226;NA;Toscana;OD:TOS10001134;Italy
608;TOS10001138;Grassina;11.29311;43.727383;99;99;NA;Toscana;OD:TOS10001138;Italy
609;TOS10001140;Antella;11.329965;43.730104;162;162;NA;Toscana;OD:TOS10001140;Italy
610;TOS10001144;Scandicci;11.196036;43.751619;43;43;NA;Toscana;OD:TOS10001144;Italy
611;TOS10001150;Cantagallo;11.083228;44.023971;494;494;NA;Toscana;OD:TOS10001150;Italy
612;TOS10001160;Gavigno;11.091365;44.076131;918;918;NA;Toscana;OD:TOS10001160;Italy
613;TOS10001165;Sasseta di Vernio;11.153534;44.065162;492;492;NA;Toscana;OD:TOS10001165;Italy
614;TOS10001170;S. Quirico di Vernio;11.155633;44.055894;328;328;NA;Toscana;OD:TOS10001170;Italy
615;TOS10001172;Montecuccoli;11.178859;44.010077;604;604;NA;Toscana;OD:TOS10001172;Italy
616;TOS10001180;Vaiano;11.128917;43.970504;195;195;NA;Toscana;OD:TOS10001180;Italy
617;TOS10001182;Villanova (La Briglia);11.128101;43.937207;150;150;NA;Toscana;OD:TOS10001182;Italy
618;TOS10001190;Le Croci di Calenzano;11.214416;43.946505;416;416;NA;Toscana;OD:TOS10001190;Italy
619;TOS10001192;Querciola;11.214109;43.93152;301;301;NA;Toscana;OD:TOS10001192;Italy
620;TOS10001200;Calenzano;11.165162;43.870065;70;70;NA;Toscana;OD:TOS10001200;Italy
621;TOS10001210;Prato Galceti;11.083285;43.910798;116;116;NA;Toscana;OD:TOS10001210;Italy
622;TOS10001220;Sesto Fiorentino;11.21574;43.851268;236;236;NA;Toscana;OD:TOS10001220;Italy
623;TOS10001222;Settimello;11.181943;43.852459;96;96;NA;Toscana;OD:TOS10001222;Italy
624;TOS10001224;Firenze Peretola;11.199688;43.810243;36;36;NA;Toscana;OD:TOS10001224;Italy
625;TOS10001230;Prato in Toscana;11.090199;43.88053;59;59;NA;Toscana;OD:TOS10001230;Italy
626;TOS10001240;Piteccio;10.898837;44.015076;355;355;NA;Toscana;OD:TOS10001240;Italy
627;TOS10001250;Cireglio;10.854748;43.995497;708;708;NA;Toscana;OD:TOS10001250;Italy
628;TOS10001252;Montagnana;10.825936;43.956752;334;334;NA;Toscana;OD:TOS10001252;Italy
629;TOS10001257;Pistoia (Frutticoltura);10.917998;43.937191;63;63;NA;Toscana;OD:TOS10001257;Italy
630;TOS10001258;Pistoia Vivaio;10.908004;43.936359;78;78;NA;Toscana;OD:TOS10001258;Italy
631;TOS10001259;Pistoia Ospedale;10.909675;43.933297;70;70;NA;Toscana;OD:TOS10001259;Italy
632;TOS10001260;Pistoia;10.90757;43.945019;87;87;NA;Toscana;OD:TOS10001260;Italy
633;TOS10001262;Villa di Baggio;10.958193;43.991475;626;626;NA;Toscana;OD:TOS10001262;Italy
634;TOS10001270;La Ferruccia;10.998423;43.882107;40;40;NA;Toscana;OD:TOS10001270;Italy
635;TOS10001272;Montale;11.01448;43.937466;104;104;NA;Toscana;OD:TOS10001272;Italy
636;TOS10001274;Fattoria Iavello;11.071435;43.963008;642;642;NA;Toscana;OD:TOS10001274;Italy
637;TOS10001276;Olmi;11.083998;43.912315;116;116;NA;Toscana;OD:TOS10001276;Italy
638;TOS10001278;Quarrata;10.99222;43.86781;40;40;NA;Toscana;OD:TOS10001278;Italy
639;TOS10001280;La Rugea;11.081866;43.829702;35;35;NA;Toscana;OD:TOS10001280;Italy
640;TOS10001281;La Rugea II;11.078851;43.831351;35;35;NA;Toscana;OD:TOS10001281;Italy
641;TOS10001282;Comeana;11.059435;43.79585;42;42;NA;Toscana;OD:TOS10001282;Italy
642;TOS10001285;Castellina in Chianti;11.280488;43.482643;581;581;NA;Toscana;OD:TOS10001285;Italy
643;TOS10001290;Piazza in Chianti;11.285068;43.531938;270;270;NA;Toscana;OD:TOS10001290;Italy
644;TOS10001300;S. Andrea in Fabbrica;11.212831;43.592065;267;267;NA;Toscana;OD:TOS10001300;Italy
645;TOS10001310;Tenuta del Corno;11.147281;43.622893;305;305;NA;Toscana;OD:TOS10001310;Italy
646;TOS10001312;Ponte Rotto;11.16418;43.646524;130;130;NA;Toscana;OD:TOS10001312;Italy
647;TOS10001320;S. Martino a Carcheri;11.08329;43.718617;128;128;NA;Toscana;OD:TOS10001320;Italy
648;TOS10001325;S. Cecilia;11.192354;43.660933;261;261;NA;Toscana;OD:TOS10001325;Italy
649;TOS10001330;Bonazza;11.169478;43.590465;298;298;NA;Toscana;OD:TOS10001330;Italy
650;TOS10001340;Montespertoli;11.078056;43.644386;201;201;NA;Toscana;OD:TOS10001340;Italy
651;TOS10001350;Empoli (Prunecchio);10.990628;43.711355;32;32;NA;Toscana;OD:TOS10001350;Italy
652;TOS10001360;Martignana;10.968004;43.691399;57;57;NA;Toscana;OD:TOS10001360;Italy
653;TOS10001362;Empoli;10.928189;43.788597;90;90;NA;Toscana;OD:TOS10001362;Italy
654;TOS10001370;Vinci;10.928189;43.788597;90;90;NA;Toscana;OD:TOS10001370;Italy
655;TOS10001380;Simignano;11.168881;43.293748;453;453;NA;Toscana;OD:TOS10001380;Italy
656;TOS10001382;Suvera;11.141878;43.314607;437;437;NA;Toscana;OD:TOS10001382;Italy
657;TOS10001383;Pieve Scola;11.132463;43.311614;273;273;NA;Toscana;OD:TOS10001383;Italy
658;TOS10001388;Scorgiano;11.159409;43.353833;292;292;NA;Toscana;OD:TOS10001388;Italy
659;TOS10001390;Casole d'Elsa;11.044005;43.343321;321;321;NA;Toscana;OD:TOS10001390;Italy
660;TOS10001392;Quartaia;11.089403;43.38745;254;254;NA;Toscana;OD:TOS10001392;Italy
661;TOS10001400;Colle Val d'Elsa;11.127179;43.423003;153;153;NA;Toscana;OD:TOS10001400;Italy
662;TOS10001402;Strove;11.173846;43.380779;258;258;NA;Toscana;OD:TOS10001402;Italy
663;TOS10001404;Tenuta del Casone;11.187585;43.395859;211;211;NA;Toscana;OD:TOS10001404;Italy
664;TOS10001406;Lilliano;11.254734;43.438494;305;305;NA;Toscana;OD:TOS10001406;Italy
665;TOS10001408;Fattoria di Maltraverso;11.150947;43.438694;148;148;NA;Toscana;OD:TOS10001408;Italy
666;TOS10001410;Poggibonsi;11.176829;43.466251;161;161;NA;Toscana;OD:TOS10001410;Italy
667;TOS10001420;S. Gimignano;11.042352;43.47229;226;226;NA;Toscana;OD:TOS10001420;Italy
668;TOS10001422;Vico d'Elsa;11.108183;43.513053;129;129;NA;Toscana;OD:TOS10001422;Italy
669;TOS10001424;Barberino val d'Elsa;11.172943;43.542183;319;319;NA;Toscana;OD:TOS10001424;Italy
670;TOS10001430;Certaldo;11.044585;43.547613;81;81;NA;Toscana;OD:TOS10001430;Italy
671;TOS10001440;Gambassi;10.955862;43.540973;307;307;NA;Toscana;OD:TOS10001440;Italy
672;TOS10001450;Castelfiorentino;10.968465;43.603018;66;66;NA;Toscana;OD:TOS10001450;Italy
673;TOS10001454;Torricella;10.912807;43.627599;87;87;NA;Toscana;OD:TOS10001454;Italy
674;TOS10001456;Campriano;10.904736;43.640879;113;113;NA;Toscana;OD:TOS10001456;Italy
675;TOS10001458;Prunetta Bussagna;10.915315;43.638271;85;85;NA;Toscana;OD:TOS10001458;Italy
676;TOS10001460;Rio Broccolino;10.933938;43.642955;37;37;NA;Toscana;OD:TOS10001460;Italy
677;TOS10001470;S. Chiara;10.912807;43.627599;87;87;NA;Toscana;OD:TOS10001470;Italy
678;TOS10001472;Carraia;10.902433;43.654333;84;84;NA;Toscana;OD:TOS10001472;Italy
679;TOS10001474;Fontaccia;10.913638;43.651805;60;60;NA;Toscana;OD:TOS10001474;Italy
680;TOS10001476;Meleto (Fatt. Granaiolo);10.92591;43.647817;55;55;NA;Toscana;OD:TOS10001476;Italy
681;TOS10001480;Meleto;10.930414;43.650983;35;35;NA;Toscana;OD:TOS10001480;Italy
682;TOS10001482;Casanova (*);10.921364;43.656897;38;38;NA;Toscana;OD:TOS10001482;Italy
683;TOS10001488;S. Miniato;10.856285;43.681923;105;105;NA;Toscana;OD:TOS10001488;Italy
684;TOS10001490;S. Miniato (Cimitero);10.831575;43.68402;42;42;NA;Toscana;OD:TOS10001490;Italy
685;TOS10001495;S. Miniato (Volpaio);10.870296;43.661706;86;86;NA;Toscana;OD:TOS10001495;Italy
686;TOS10001500;Fattoria Scaletta;10.831991;43.709147;19;19;NA;Toscana;OD:TOS10001500;Italy
687;TOS10001510;S. Giovanni Corazzano;10.863151;43.629184;94;94;NA;Toscana;OD:TOS10001510;Italy
688;TOS10001520;Marti;10.747468;43.64947;95;95;NA;Toscana;OD:TOS10001520;Italy
689;TOS10001530;S. Gervasio;10.732544;43.628493;79;79;NA;Toscana;OD:TOS10001530;Italy
690;TOS10001540;Boveglio;10.642308;43.968903;705;705;NA;Toscana;OD:TOS10001540;Italy
691;TOS10001545;Villabasilica;10.646871;43.926521;293;293;NA;Toscana;OD:TOS10001545;Italy
692;TOS10001550;Stiappa;10.711244;43.994901;582;582;NA;Toscana;OD:TOS10001550;Italy
693;TOS10001556;Macchia Antonini;10.786807;43.990233;971;971;NA;Toscana;OD:TOS10001556;Italy
694;TOS10001560;Serra Pistoiese;10.75975;43.975617;700;700;NA;Toscana;OD:TOS10001560;Italy
695;TOS10001570;Vellano;10.722324;43.95539;515;515;NA;Toscana;OD:TOS10001570;Italy
696;TOS10001580;Pescia;10.689332;43.91046;133;133;NA;Toscana;OD:TOS10001580;Italy
697;TOS10001590;Ponte Buggianese;10.748614;43.840286;18;18;NA;Toscana;OD:TOS10001590;Italy
698;TOS10001592;Borgo a Buggiano;10.726814;43.882304;40;40;NA;Toscana;OD:TOS10001592;Italy
699;TOS10001594;Massa di Cozzile;10.746555;43.910365;249;249;NA;Toscana;OD:TOS10001594;Italy
700;TOS10001600;Montecatini Terme;10.773986;43.896797;120;120;NA;Toscana;OD:TOS10001600;Italy
701;TOS10001610;Marliana;10.773258;43.920488;376;376;NA;Toscana;OD:TOS10001610;Italy
702;TOS10001620;Monsummano;10.816269;43.864395;23;23;NA;Toscana;OD:TOS10001620;Italy
703;TOS10001622;Cecina Larciano;10.87358;43.846678;88;88;NA;Toscana;OD:TOS10001622;Italy
704;TOS10001630;Castelmartini;10.832717;43.824472;22;22;NA;Toscana;OD:TOS10001630;Italy
705;TOS10001635;Giugnano;10.908648;43.838445;332;332;NA;Toscana;OD:TOS10001635;Italy
706;TOS10001640;Spicchio;10.907071;43.824065;118;118;NA;Toscana;OD:TOS10001640;Italy
707;TOS10001642;Lamporecchio;10.89916;43.821676;84;84;NA;Toscana;OD:TOS10001642;Italy
708;TOS10001650;Stabbia;10.831158;43.789743;22;22;NA;Toscana;OD:TOS10001650;Italy
709;TOS10001652;Poggio Pacini;10.830997;43.755982;51;51;NA;Toscana;OD:TOS10001652;Italy
710;TOS10001654;Le Vedute;10.757821;43.759832;69;69;NA;Toscana;OD:TOS10001654;Italy
711;TOS10001655;Castelfranco Sotto;10.743991;43.704941;14;14;NA;Toscana;OD:TOS10001655;Italy
712;TOS10001660;Volterra;10.852279;43.412004;358;358;NA;Toscana;OD:TOS10001660;Italy
713;TOS10001661;Volterra (Osservatorio);10.860775;43.406337;494;494;NA;Toscana;OD:TOS10001661;Italy
714;TOS10001662;Volterra (Ospedale);10.871342;43.40124;460;460;NA;Toscana;OD:TOS10001662;Italy
715;TOS10001663;Volterra (Ist-Mag);10.863559;43.410506;372;372;NA;Toscana;OD:TOS10001663;Italy
716;TOS10001670;Volterra (Aeronautica);10.862163;43.410502;372;372;NA;Toscana;OD:TOS10001670;Italy
717;TOS10001680;La Madonnina;10.909943;43.455508;271;271;NA;Toscana;OD:TOS10001680;Italy
718;TOS10001682;Montignoso;10.901947;43.497313;534;534;NA;Toscana;OD:TOS10001682;Italy
719;TOS10001684;Vicarello;10.835326;43.470219;166;166;NA;Toscana;OD:TOS10001684;Italy
720;TOS10001690;Villamagna;10.839962;43.488558;188;188;NA;Toscana;OD:TOS10001690;Italy
721;TOS10001700;Fattoria Spedaletto;10.782337;43.45503;112;112;NA;Toscana;OD:TOS10001700;Italy
722;TOS10001710;Orciatico;10.723384;43.435585;276;276;NA;Toscana;OD:TOS10001710;Italy
723;TOS10001720;Laiatico;10.724471;43.471675;153;153;NA;Toscana;OD:TOS10001720;Italy
724;TOS10001722;Osteria della Sterza;10.729783;43.501848;80;80;NA;Toscana;OD:TOS10001722;Italy
725;TOS10001730;Terricciola;10.677209;43.526313;123;123;NA;Toscana;OD:TOS10001730;Italy
726;TOS10001740;Castelfalfi;10.860958;43.55003;194;194;NA;Toscana;OD:TOS10001740;Italy
727;TOS10001742;Cedri;10.81861;43.510554;143;143;NA;Toscana;OD:TOS10001742;Italy
728;TOS10001750;Ghizzano di Peccioli;10.791269;43.539799;159;159;NA;Toscana;OD:TOS10001750;Italy
729;TOS10001760;Legoli;10.793764;43.571921;182;182;NA;Toscana;OD:TOS10001760;Italy
730;TOS10001762;Montefoscoli;10.758158;43.580201;95;95;NA;Toscana;OD:TOS10001762;Italy
731;TOS10001764;Peccioli;10.720778;43.550606;78;78;NA;Toscana;OD:TOS10001764;Italy
732;TOS10001770;Villa Saletta (Fogliano);10.715222;43.590397;38;38;NA;Toscana;OD:TOS10001770;Italy
733;TOS10001772;Alica;10.724041;43.599899;110;110;NA;Toscana;OD:TOS10001772;Italy
734;TOS10001780;Casciana Terme;10.618437;43.526575;97;97;NA;Toscana;OD:TOS10001780;Italy
735;TOS10001790;S. Giovanni alla Vena;10.586692;43.68666;13;13;NA;Toscana;OD:TOS10001790;Italy
736;TOS10001800;Monte Serra;10.555;43.751788;727;727;NA;Toscana;OD:TOS10001800;Italy
737;TOS10001810;Montemagno;10.539867;43.723541;197;197;NA;Toscana;OD:TOS10001810;Italy
738;TOS10001820;S. Piero a Grado;10.347283;43.678073;2;2;NA;Toscana;OD:TOS10001820;Italy
739;TOS10001830;Coltano;10.391303;43.639594;4;4;NA;Toscana;OD:TOS10001830;Italy
740;TOS10001840;Pizzorne;10.608925;43.935255;832;832;NA;Toscana;OD:TOS10001840;Italy
741;TOS10001850;Segromigno Monte;10.594479;43.895842;141;141;NA;Toscana;OD:TOS10001850;Italy
742;TOS10001852;Porcari;10.620301;43.842538;60;60;NA;Toscana;OD:TOS10001852;Italy
743;TOS10001860;Montecarlo;10.66658;43.856053;79;79;NA;Toscana;OD:TOS10001860;Italy
744;TOS10001870;Chiesina di Padule;10.624832;43.803218;8;8;NA;Toscana;OD:TOS10001870;Italy
745;TOS10001880;Massa Macinaia;10.548668;43.800044;42;42;NA;Toscana;OD:TOS10001880;Italy
746;TOS10001890;Orentano;10.658026;43.776315;16;16;NA;Toscana;OD:TOS10001890;Italy
747;TOS10001892;Castelvecchio;10.610691;43.762721;49;49;NA;Toscana;OD:TOS10001892;Italy
748;TOS10001900;Staffoli;10.703284;43.755391;30;30;NA;Toscana;OD:TOS10001900;Italy
749;TOS10001902;Bientina;10.622021;43.71304;11;11;NA;Toscana;OD:TOS10001902;Italy
750;TOS10001905;S. Prospero;10.502983;43.683848;6;6;NA;Toscana;OD:TOS10001905;Italy
751;TOS10001910;Pontedera;10.631418;43.662873;17;17;NA;Toscana;OD:TOS10001910;Italy
752;TOS10001912;Latignano;10.55629;43.652908;8;8;NA;Toscana;OD:TOS10001912;Italy
753;TOS10001913;Ponsacco;10.63353;43.620317;23;23;NA;Toscana;OD:TOS10001913;Italy
754;TOS10001915;Cenaia;10.537294;43.608236;17;17;NA;Toscana;OD:TOS10001915;Italy
755;TOS10001920;Lorenzana;10.53536;43.53704;89;89;NA;Toscana;OD:TOS10001920;Italy
756;TOS10001929;Collalto;10.449533;43.534739;80;80;NA;Toscana;OD:TOS10001929;Italy
757;TOS10001930;Parrana S. Martino;10.442823;43.538786;80;80;NA;Toscana;OD:TOS10001930;Italy
758;TOS10001940;Nugola;10.439887;43.576948;42;42;NA;Toscana;OD:TOS10001940;Italy
759;TOS10001950;Mortaiolo;10.437769;43.607325;12;12;NA;Toscana;OD:TOS10001950;Italy
760;TOS10001951;Nugola Nuova;10.437319;43.604044;12;12;NA;Toscana;OD:TOS10001951;Italy
761;TOS10001954;Montemasso;10.408688;43.561181;72;72;NA;Toscana;OD:TOS10001954;Italy
762;TOS10001959;Livorno Scuola;10.324058;43.545015;10;10;NA;Toscana;OD:TOS10001959;Italy
763;TOS10001960;Livorno;10.308738;43.552358;3;3;NA;Toscana;OD:TOS10001960;Italy
764;TOS10001962;Montaccio;10.359045;43.484347;263;263;NA;Toscana;OD:TOS10001962;Italy
765;TOS10001970;Quercianella;10.368514;43.460103;64;64;NA;Toscana;OD:TOS10001970;Italy
766;TOS10001980;Nibbiaia;10.418473;43.466247;243;243;NA;Toscana;OD:TOS10001980;Italy
767;TOS10001990;Casacce;10.508943;43.445459;49;49;NA;Toscana;OD:TOS10001990;Italy
768;TOS10002000;S. Luce;10.567533;43.474655;265;265;NA;Toscana;OD:TOS10002000;Italy
769;TOS10002004;Pomaia;10.566151;43.435506;172;172;NA;Toscana;OD:TOS10002004;Italy
770;TOS10002006;Colognole;10.447463;43.510274;163;163;NA;Toscana;OD:TOS10002006;Italy
771;TOS10002008;Villa Borghi;10.476795;43.460016;53;53;NA;Toscana;OD:TOS10002008;Italy
772;TOS10002010;Castelnuovo Misericordia;10.665443;43.411142;347;347;NA;Toscana;OD:TOS10002010;Italy
773;TOS10002012;Rosignano Mar (Poggetti);10.48278;43.406453;134;134;NA;Toscana;OD:TOS10002012;Italy
774;TOS10002014;Rosignano Marittimo;10.475905;43.408163;82;82;NA;Toscana;OD:TOS10002014;Italy
775;TOS10002015;Castellina Marittima;10.575423;43.411877;459;459;NA;Toscana;OD:TOS10002015;Italy
776;TOS10002020;Marmolaio;10.557687;43.423466;151;151;NA;Toscana;OD:TOS10002020;Italy
777;TOS10002030;Quercioletta;10.447969;43.391592;33;33;NA;Toscana;OD:TOS10002030;Italy
778;TOS10002040;Terriccio;10.542922;43.384434;216;216;NA;Toscana;OD:TOS10002040;Italy
779;TOS10002042;Polveroni di Vada;10.457756;43.372378;6;6;NA;Toscana;OD:TOS10002042;Italy
780;TOS10002044;Vada (Osservatorio);10.464424;43.351943;7;7;NA;Toscana;OD:TOS10002044;Italy
781;TOS10002050;Vada (Bonifica);10.459493;43.329;2;2;NA;Toscana;OD:TOS10002050;Italy
782;TOS10002060;Cecina (Terriccio Basso);10.498755;43.320524;7;7;NA;Toscana;OD:TOS10002060;Italy
783;TOS10002070;Gerfalco;10.97915;43.148618;686;686;NA;Toscana;OD:TOS10002070;Italy
784;TOS10002072;Travale;11.007186;43.167309;452;452;NA;Toscana;OD:TOS10002072;Italy
785;TOS10002080;Anqua;10.962219;43.215182;520;520;NA;Toscana;OD:TOS10002080;Italy
786;TOS10002090;Radicondoli;11.043149;43.262568;420;420;NA;Toscana;OD:TOS10002090;Italy
787;TOS10002092;Monteguidi;11.007083;43.299224;355;355;NA;Toscana;OD:TOS10002092;Italy
788;TOS10002100;Castelnuovo V. Cecina;10.905967;43.215503;546;546;NA;Toscana;OD:TOS10002100;Italy
789;TOS10002110;Larderello;10.883635;43.237934;434;434;NA;Toscana;OD:TOS10002110;Italy
790;TOS10002113;Molino di Berignone;10.918679;43.310647;121;121;NA;Toscana;OD:TOS10002113;Italy
791;TOS10002114;Ponzano;10.99016;43.366152;316;316;NA;Toscana;OD:TOS10002114;Italy
792;TOS10002116;Casa Macie;10.877248;43.326642;91;91;NA;Toscana;OD:TOS10002116;Italy
793;TOS10002120;Saline di Volterra;10.81599;43.361127;84;84;NA;Toscana;OD:TOS10002120;Italy
794;TOS10002130;Montecatini V. Cecina;10.753154;43.394658;273;273;NA;Toscana;OD:TOS10002130;Italy
795;TOS10002140;Cacciatina;10.782143;43.359994;85;85;NA;Toscana;OD:TOS10002140;Italy
796;TOS10002142;Buriano;10.752588;43.366439;210;210;NA;Toscana;OD:TOS10002142;Italy
797;TOS10002150;Ponteginori;10.746467;43.333793;73;73;NA;Toscana;OD:TOS10002150;Italy
798;TOS10002160;Libbiano;10.80801;43.283546;251;251;NA;Toscana;OD:TOS10002160;Italy
799;TOS10002162;Micciano;10.773021;43.199092;353;353;NA;Toscana;OD:TOS10002162;Italy
800;TOS10002170;Canneto;10.73887;43.201418;310;310;NA;Toscana;OD:TOS10002170;Italy
801;TOS10002180;Sassa;10.694128;43.261428;197;197;NA;Toscana;OD:TOS10002180;Italy
802;TOS10002190;Querceto;10.72899;43.296024;214;214;NA;Toscana;OD:TOS10002190;Italy
803;TOS10002200;Mocaio;10.689912;43.367202;184;184;NA;Toscana;OD:TOS10002200;Italy
804;TOS10002210;Miemo;10.665191;43.410965;347;347;NA;Toscana;OD:TOS10002210;Italy
805;TOS10002220;Montescudaio;10.614793;43.268789;82;82;NA;Toscana;OD:TOS10002220;Italy
806;TOS10002230;Riparbella;10.598507;43.364419;166;166;NA;Toscana;OD:TOS10002230;Italy
807;TOS10002237;Foresta Giardino (i);10.545709;43.355646;79;79;NA;Toscana;OD:TOS10002237;Italy
808;TOS10002238;Foresta Giardino (e);10.539743;43.349063;54;54;NA;Toscana;OD:TOS10002238;Italy
809;TOS10002240;Cecina;10.51333;43.308986;11;11;NA;Toscana;OD:TOS10002240;Italy
810;TOS10002241;Pineta Marina Cecina (i);10.509541;43.285445;3;3;NA;Toscana;OD:TOS10002241;Italy
811;TOS10002242;Pineta Marina Cecina (e);10.512556;43.287746;3;3;NA;Toscana;OD:TOS10002242;Italy
812;TOS10002243;Cecina (Paludetto);10.509653;43.29994;7;7;NA;Toscana;OD:TOS10002243;Italy
813;TOS10002244;Cecina (Ghinchia);10.532108;43.285865;10;10;NA;Toscana;OD:TOS10002244;Italy
814;TOS10002246;Cecina (Zuccherificio);10.512695;43.310228;11;11;NA;Toscana;OD:TOS10002246;Italy
815;TOS10002249;Bibbona (Forestale);10.630299;43.27037;151;151;NA;Toscana;OD:TOS10002249;Italy
816;TOS10002250;Bibbona (S. Elena);10.614932;43.266608;82;82;NA;Toscana;OD:TOS10002250;Italy
817;TOS10002251;Bibbona;10.595566;43.266268;71;71;NA;Toscana;OD:TOS10002251;Italy
818;TOS10002258;Bolgheri (Stazione);10.553169;43.246501;11;11;NA;Toscana;OD:TOS10002258;Italy
819;TOS10002260;Castelluccio;10.618405;43.226057;102;102;NA;Toscana;OD:TOS10002260;Italy
820;TOS10002265;Renaione;10.541714;43.219643;4;4;NA;Toscana;OD:TOS10002265;Italy
821;TOS10002270;Castagneto Carducci;10.622145;43.162747;176;176;NA;Toscana;OD:TOS10002270;Italy
822;TOS10002278;Donoratico;10.582066;43.152475;36;36;NA;Toscana;OD:TOS10002278;Italy
823;TOS10002280;Porcareccia;10.567552;43.149236;50;50;NA;Toscana;OD:TOS10002280;Italy
824;TOS10002282;S. Vincenzo;10.539782;43.101168;11;11;NA;Toscana;OD:TOS10002282;Italy
825;TOS10002290;S. Carlo Solvay;10.593867;43.101778;222;222;NA;Toscana;OD:TOS10002290;Italy
826;TOS10002295;Rimigliano;10.539403;43.046784;7;7;NA;Toscana;OD:TOS10002295;Italy
827;TOS10002300;Populonia;10.490456;42.990162;127;127;NA;Toscana;OD:TOS10002300;Italy
828;TOS10002310;Sasso Pisano;10.85678;43.176873;400;400;NA;Toscana;OD:TOS10002310;Italy
829;TOS10002320;Gorgo Leccia;10.867549;43.211275;693;693;NA;Toscana;OD:TOS10002320;Italy
830;TOS10002330;Serrazzano Paese;10.812476;43.22013;515;515;NA;Toscana;OD:TOS10002330;Italy
831;TOS10002340;Serrazzano Centrale;10.805423;43.204348;325;325;NA;Toscana;OD:TOS10002340;Italy
832;TOS10002350;Lago;10.814903;43.152512;217;217;NA;Toscana;OD:TOS10002350;Italy
833;TOS10002360;Lustignano;10.803961;43.188163;326;326;NA;Toscana;OD:TOS10002360;Italy
834;TOS10002370;Monterotondo;10.855547;43.1524;629;629;NA;Toscana;OD:TOS10002370;Italy
835;TOS10002380;Sassetta;10.646143;43.131113;275;275;NA;Toscana;OD:TOS10002380;Italy
836;TOS10002390;Molino del Balzone;10.724429;43.114742;81;81;NA;Toscana;OD:TOS10002390;Italy
837;TOS10002400;S. Costanza;10.924094;43.10674;470;470;NA;Toscana;OD:TOS10002400;Italy
838;TOS10002402;Poggetto delle Rocche;10.896049;43.101941;413;413;NA;Toscana;OD:TOS10002402;Italy
839;TOS10002410;Suvereto;10.682516;43.078852;103;103;NA;Toscana;OD:TOS10002410;Italy
840;TOS10002420;Campiglia Marittima;10.616798;43.057873;118;118;NA;Toscana;OD:TOS10002420;Italy
841;TOS10002430;Venturina;10.610256;43.023747;14;14;NA;Toscana;OD:TOS10002430;Italy
842;TOS10002432;Casello di Cornia;10.562399;42.98533;4;4;NA;Toscana;OD:TOS10002432;Italy
843;TOS10002434;Casalappi;10.675374;43.026324;23;23;NA;Toscana;OD:TOS10002434;Italy
844;TOS10002440;Vignarca;10.602922;42.968245;2;2;NA;Toscana;OD:TOS10002440;Italy
846;TOS10002450;Vignale;10.669166;42.969324;11;11;NA;Toscana;OD:TOS10002450;Italy
847;TOS10002460;Follonica;10.761711;42.923003;6;6;NA;Toscana;OD:TOS10002460;Italy
848;TOS10002470;Massa Marittima Azienda;10.894275;43.051329;331;331;NA;Toscana;OD:TOS10002470;Italy
849;TOS10002471;Massa Marittima;10.893116;43.047628;402;402;NA;Toscana;OD:TOS10002471;Italy
850;TOS10002472;Fattoria Tesoro;10.840521;43.024507;171;171;NA;Toscana;OD:TOS10002472;Italy
851;TOS10002480;Montebamboli;10.811265;43.079272;226;226;NA;Toscana;OD:TOS10002480;Italy
