SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;COD_RETE
13121;85598;Portonovo;11.752222;44.53;10;NA;10;Emilia;15
13122;85790;Poviglio;10.537792;44.841859;27;NA;27;Emilia;15
13123;85599;Pracchia;10.905637;44.054011;660;NA;660;Emilia;15
13124;85791;Pradovera;9.485556;44.733333;915;NA;915;Emilia;15
13125;814395;Pratacci;11.665157;44.001814;773;NA;773;Emilia;15
13126;85792;Prato Barbieri;9.667006;44.731344;938;NA;938;Emilia;15
13127;85601;Predappio;11.980614;44.10833;125;NA;125;Emilia;15
13128;85793;Predare centrale;10.346829;44.328868;745;NA;745;Emilia;15
13129;811907;Predolo;10.446764;44.484422;706;NA;706;Emilia;15
13130;85794;Pregola Montagnola;9.285556;44.75;1099;NA;1099;Emilia;15
13131;85795;Prelerna;9.952222;44.616667;546;NA;546;Emilia;15
13132;85603;Premilcuore;11.779106;43.979415;508;NA;508;Emilia;15
13133;85796;Prignano sul Secchia;10.684677;44.432372;388;NA;388;Emilia;15
13134;85797;Propata;9.185109;44.565885;1094;NA;1094;Emilia;15
13135;85604;Prugnolo;11.494572;44.389982;247;NA;247;Emilia;15
13136;85798;Punta Maestra faro;12.368889;44.633333;0;NA;0;Emilia;15
13137;814413;Quarto_tele;12.095183;43.892147;300;NA;300;Emilia;15
13138;85799;Quattro Castella;10.474252;44.633269;158;NA;158;Emilia;15
13139;85605;Raggio;11.911111;43.820278;966;NA;966;Emilia;15
13140;85800;Ramiola;10.092328;44.697246;137;NA;137;Emilia;15
13141;85801;Ramiseto;10.275604;44.411434;790;NA;790;Emilia;15
13142;85802;Ravarino;11.119224000000001;44.765548;20;NA;20;Emilia;15
13143;88281;Ravenna;12.183632;44.401242;4;NA;4;Emilia;15
13144;811908;Ravenna Le Bassette;12.205548;44.465348;2;NA;2;Emilia;15
13145;811909;Ravenna Urbana;12.200032;44.414999;3;NA;3;Emilia;15
13146;811910;Reda di Faenza;11.923813;44.275922;33;NA;33;Emilia;15
13147;88253;Reggio nellEmilia;10.62116;44.692957;57;NA;57;Emilia;15
13148;811911;Reggio nellEmilia Urbana;10.633698;44.697809;57;NA;57;Emilia;15
13149;85803;Reggiolo;10.802222;44.916667;20;NA;20;Emilia;15
13150;85804;Regnano;10.568889;44.566667;435;NA;435;Emilia;15
13151;85805;Regnano Ca Bertacchi;10.585556;44.566667;421;NA;421;Emilia;15
13152;85806;Rezzano;9.785556;44.866667;172;NA;172;Emilia;15
13153;85968;Rezzoaglio;9.385556;44.533333;901;NA;901;Emilia;15
13154;811912;Riglio;9.675593;44.819162;348;NA;348;Emilia;15
13155;85807;Rimagna;10.135556;44.383333;1186;NA;1186;Emilia;15
13156;88294;Rimini;12.579822;44.058743;4;NA;4;Emilia;15
13157;814415;Rimini AUSA;12.545488;44.056513;14;NA;14;Emilia;15
13158;811913;Rimini Urbana;12.573538;44.059194;5;NA;5;Emilia;15
13159;85606;Riola di Labante;11.035359;44.261172;685;NA;685;Emilia;15
13160;85813;Riola di Spilamberto;10.968889;44.516667;106;NA;106;Emilia;15
13161;88264;Riola di Vergato;11.055904;44.228862;294;NA;294;Emilia;15
13162;85607;Riolo Terme;11.724171;44.274226;78;NA;78;Emilia;15
13163;85808;Rocca Corneta;10.868012;44.199031;679;NA;679;Emilia;15
13164;88284;Rocca San Casciano;11.841965;44.053465;310;NA;310;Emilia;15
13165;85809;Roccabianca;10.235556;45;31;NA;31;Emilia;15
13166;85810;Roccaprebalza;9.952222;44.533333;612;NA;612;Emilia;15
13167;85811;Rocchetta di Sestola;10.835556;44.25;610;NA;610;Emilia;15
13168;85812;Roggia Fraschetta;8.810444;44.847167;140;NA;140;Emilia;15
13169;812622;Rolo Tele;10.873999;44.884813;20;NA;20;Emilia;15
13170;85969;Romagnese;9.335556;44.833333;660;NA;660;Emilia;15
13171;85814;Ronchetti;10.252222;44.9;37;NA;37;Emilia;15
13172;811914;Roncovetro;10.381353;44.517696;582;NA;582;Emilia;15
13173;85815;Rondanina;9.218597;44.563088;872;NA;872;Emilia;15
13174;85970;Rovegno;9.284957;44.573368;838;NA;838;Emilia;15
13175;814406;Roversano;12.206824;44.085706;90;NA;90;Emilia;15
13176;814408;Rullato;12.076933;43.946478;570;NA;570;Emilia;15
13177;85816;Rusteghini;9.722831;44.702304;771;NA;771;Emilia;15
13178;811916;S. Martino in Casola;11.151239;44.484046;139;NA;139;Emilia;15
13179;811973;S. Martino in Strada;12.032611;44.197015;42;NA;42;Emilia;15
13180;811917;S. Nicolo;9.589592;45.04139;68;NA;68;Emilia;15
