SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
1909;1220;PASSO LANCIANO;14.09944444;42.19;1368;1368;NA;Abruzzo;OD:1220;Italia
1931;1230;PRETORO;14.14222222;42.22194444;466;466;NA;Abruzzo;OD:1230;Italia
1932;1240;GUARDIAGRELE;14.21444444;42.18722222;535;535;NA;Abruzzo;OD:1240;Italia
1933;1245;FILETTO;14.25833333;42.20972222;404;404;NA;Abruzzo;OD:1245;Italia
1934;1250;SEMIVICOLI;14.219;42.28333333;269;269;NA;Abruzzo;OD:1250;Italia
1935;1260;FARA F. PETRI;14.17333333;42.24638889;300;300;NA;Abruzzo;OD:1260;Italia
1936;1290;MIGLIANICO;14.26194444;42.32166667;141;141;NA;Abruzzo;OD:1290;Italia
1937;130;BELLANTE;13.80027778;42.74444444;296;296;NA;Abruzzo;OD:130;Italia
1938;1300;ORTONA;14.405;42.34972222;64;64;NA;Abruzzo;OD:1300;Italia
1939;1310;ORSOGNA;14.27027778;42.22527778;378;378;NA;Abruzzo;OD:1310;Italia
1940;1330;LANCIANO;14.38444444;42.22583333;276;276;NA;Abruzzo;OD:1330;Italia
1941;1335;COLLE CAPUANO;14.43666667;42.2825;134;134;NA;Abruzzo;OD:1335;Italia
1942;1340;S.VITO CHIETINO;14.43575;42.31444444;41;41;NA;Abruzzo;OD:1340;Italia
1943;1345;ROCCA SAN GIOVANNI;14.475;42.28666667;29;29;NA;Abruzzo;OD:1345;Italia
1944;1350;PESCASSEROLI;13.79222222;41.80944444;1259;1259;NA;Abruzzo;OD:1350;Italia
1945;1370;CIVITELLA ALFEDENA;13.93566667;41.76666667;1073;1073;NA;Abruzzo;OD:1370;Italia
1946;1380;BARREA;13.98777778;41.76027778;1027;1027;NA;Abruzzo;OD:1380;Italia
1949;1410;MONTENERO  VALCOCCHIARA;14.06902778;41.71666667;972;972;NA;Abruzzo;OD:1410;Italia
1950;1420;CASTEL DI SANGRO;14.10805556;41.78111111;803;803;NA;Abruzzo;OD:1420;Italia
1951;1430;ROCCARASO;14.08361111;41.85194444;1261;1261;NA;Abruzzo;OD:1430;Italia
1952;1460;ATELETA;14.20111111;41.85416667;756;756;NA;Abruzzo;OD:1460;Italia
1953;1470;CAPRACOTTA;14.269;41.83944444;1401;1401;NA;Abruzzo;OD:1470;Italia
1954;1490;PIZZOFERRATO;14.23569444;41.92277778;1161;1161;NA;Abruzzo;OD:1490;Italia
1955;150;ROSETO DEGLI ABRUZZI;13.98388889;42.69444444;64;64;NA;Abruzzo;OD:150;Italia
1956;1500;PESCOPENNATARO;14.28575;41.87777778;1052;1052;NA;Abruzzo;OD:1500;Italia
1957;1510;ROSELLO;14.3475;41.89916667;963;963;NA;Abruzzo;OD:1510;Italia
1958;1520;MONTENERODOMO;14.24861111;41.99;994;994;NA;Abruzzo;OD:1520;Italia
1959;1540;VILLA S.MARIA;14.35555556;41.95027778;311;311;NA;Abruzzo;OD:1540;Italia
1960;1550;BOMBA DIGA;14.3505;42.01358333;249;249;NA;Abruzzo;OD:1550;Italia
1961;1560;BOMBA;14.36833333;42.03444444;519;519;NA;Abruzzo;OD:1560;Italia
1962;1570;PALENA;14.1375;41.98388889;757;757;NA;Abruzzo;OD:1570;Italia
1963;1580;LAMA DEI PELIGNI;14.18527778;42.03972222;596;596;NA;Abruzzo;OD:1580;Italia
1964;1590;FARA S.MARTINO;14.21916667;42.09888889;392;392;NA;Abruzzo;OD:1590;Italia
1965;1600;GESSOPALENA;14.27416667;42.05055556;617;617;NA;Abruzzo;OD:1600;Italia
1966;1610;CASOLI DIGA;14.25805556;42.09555556;254;254;NA;Abruzzo;OD:1610;Italia
1967;1620;PENNAPIEDIMONTE;14.19472222;42.15194444;629;629;NA;Abruzzo;OD:1620;Italia
1968;1625;CASOLI - PIANO LA ROMA;14.26027778;42.13166667;286;286;NA;Abruzzo;OD:1625;Italia
1969;1630;CASOLI;14.29;42.11527778;374;374;NA;Abruzzo;OD:1630;Italia
1971;1650;PAGLIETA;14.48583333;42.175;32;32;NA;Abruzzo;OD:1650;Italia
1972;1660;TORINO DI SANGRO;14.54416667;42.23333333;0;0;NA;Abruzzo;OD:1660;Italia
1973;1670;ATESSA;14.45233333;42.06666667;368;368;NA;Abruzzo;OD:1670;Italia
1975;1680;MONTAZZOLI;14.42805556;41.94222222;817;817;NA;Abruzzo;OD:1680;Italia
1977;1690;GISSI;14.55233333;42.01666667;313;313;NA;Abruzzo;OD:1690;Italia
1978;170;CANTONIERA ORTOLANO;13.419;42.51666667;1095;1095;NA;Abruzzo;OD:170;Italia
1979;1700;SCERNI;14.63;42.11861111;108;108;NA;Abruzzo;OD:1700;Italia
1980;1710;CUPELLO;14.65;42.08222222;237;237;NA;Abruzzo;OD:1710;Italia
1982;1740;VASTO;14.69833333;42.09972222;204;204;NA;Abruzzo;OD:1740;Italia
1983;1750;S.SALVO;14.73566667;42.0425;51;51;NA;Abruzzo;OD:1750;Italia
1984;1760;VASTOGIRARDI;14.25233333;41.77388889;1131;1131;NA;Abruzzo;OD:1760;Italia
1985;1770;CAROVILLI;14.28555556;41.71277778;888;888;NA;Abruzzo;OD:1770;Italia
1986;1780;CHIAUCI;14.38566667;41.67777778;797;797;NA;Abruzzo;OD:1780;Italia
1987;1790;FROSOLONE;14.43566667;41.61611111;1005;1005;NA;Abruzzo;OD:1790;Italia
1989;1800;BAGNOLI DEL TRIGNO;14.45233333;41.7;603;603;NA;Abruzzo;OD:1800;Italia
1990;1810;AGNONE;14.369;41.80777778;738;738;NA;Abruzzo;OD:1810;Italia
1991;1820;PIETRABBONDANTE;14.38566667;41.75;872;872;NA;Abruzzo;OD:1820;Italia
