SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
260;COLLOREDO DI PRATO;E514;OD:E514;46.0572;13.1396;100;Italy;FVG;Quota ricavata da dem
261;Casello F.S.;F001;OD:F001;45.8093;13.1036;6;Italy;FVG;Quota ricavata da dem
262;Casa Longo;F003;OD:F003;45.8084;13.1046;6;Italy;FVG;Quota ricavata da dem
263;ZEGLIANUTTO;G001;OD:G001;46.1961;13.1535;219;Italy;FVG;Quota ricavata da dem
264;COLLALTO BORGO DI SOTTO;G002;OD:G002;46.1922;13.2034;207;Italy;FVG;Quota ricavata da dem
265;COLLOREDO DI MONTE ALBANO;G003;OD:G003;46.1668;13.1458;170;Italy;FVG;Quota ricavata da dem
266;ALNICCO;G004;OD:G004;46.1178;13.1658;193;Italy;FVG;Quota ricavata da dem
267;CASTELLERIO;G005;OD:G005;46.1197;13.1875;159;Italy;FVG;Quota ricavata da dem
268;Pagnacco;G006;OD:G006;46.1141;13.1964;132;Italy;FVG;Quota ricavata da dem
269;MORUZZO;G007;OD:G007;46.1178;13.1269;233;Italy;FVG;Quota ricavata da dem
270;Colugna;G008;OD:G008;46.0927;13.1925;126;Italy;FVG;Quota ricavata da dem
271;RIZZI;G009;OD:G009;46.0879;13.1989;120;Italy;FVG;Quota ricavata da dem
272;UDINE CASTELLO;G010;OD:G010;46.0649;13.2367;109;Italy;FVG;Quota ricavata da dem
273;PASIAN DI PRATO;G011;OD:G011;46.0523;13.1797;104;Italy;FVG;Quota ricavata da dem
274;TAVAGNACCO;G012;OD:G012;46.1266;13.2153;156;Italy;FVG;Quota ricavata da dem
275;Basaldella di Campoformido;G013;OD:G013;46.0281;13.2079;90;Italy;FVG;Quota ricavata da dem
276;POZZUOLO DEL FRIULI;G050;OD:G050;45.9883;13.195;69;Italy;FVG;Quota ricavata da dem
277;MORTEGLIANO;G051;OD:G051;45.9474;13.1797;40;Italy;FVG;Quota ricavata da dem
278;CASTIONS DI STRADA;G052;OD:G052;45.9052;13.1941;22;Italy;FVG;Quota ricavata da dem
279;CORMOR PARADISO;G053;OD:G053;45.8797;13.1588;16;Italy;FVG;Quota ricavata da dem
280;SANT'ANDRAT DEL CORMOR;G054;OD:G054;45.9144;13.162;24;Italy;FVG;Quota ricavata da dem
281;ZAVATTINA;G100;OD:G100;45.8336;13.1599;9;Italy;FVG;Quota ricavata da dem
282;Muzzana del Turgnano ponte SS 14;G101;OD:G101;45.8184;13.1296;7;Italy;FVG;Quota ricavata da dem
283;Ponte SS 252 km 13;G102;OD:G102;45.9267;13.1655;31;Italy;FVG;Quota ricavata da dem
284;Ponte SS 252 km 14;G103;OD:G103;45.9223;13.1825;27;Italy;FVG;Quota ricavata da dem
285;TRICESIMO;G200;OD:G200;46.1514;13.2139;188;Italy;FVG;Quota ricavata da dem
286;ADEGLIACCO;G201;OD:G201;46.1153;13.2287;138;Italy;FVG;Quota ricavata da dem
287;Feletto Umberto;G202;OD:G202;46.0999;13.2281;133;Italy;FVG;Quota ricavata da dem
288;Zellina;H001;OD:H001;45.83;13.1725;6;Italy;FVG;Quota ricavata da dem
289;Zellina ponte ferrovia;H002;OD:H002;45.8271;13.1739;6;Italy;FVG;Quota ricavata da dem
290;FAUGLIS;J001;OD:J001;45.8888;13.2648;19;Italy;FVG;Quota ricavata da dem
291;Chiarisacco;J002;OD:J002;45.8385;13.2172;7;Italy;FVG;Quota ricavata da dem
292;SAN GIORGIO DI NOGARO;J003;OD:J003;45.839;13.2097;7;Italy;FVG;Quota ricavata da dem
293;San Giorgio di Nogaro cimitero;J004;OD:J004;45.8355;13.2071;7;Italy;FVG;Quota ricavata da dem
294;PLANAIS;J005;OD:J005;45.7729;13.2426;2;Italy;FVG;Quota ricavata da dem
295;Sevegliano;J200;OD:J200;45.8865;13.2979;19;Italy;FVG;Quota ricavata da dem
296;Torviscosa case Savoiano;J201;OD:J201;45.8273;13.2451;6;Italy;FVG;Quota ricavata da dem
297;Torviscosa Molino;J202;OD:J202;45.8286;13.2805;5;Italy;FVG;Quota ricavata da dem
298;Torviscosa ponte ferrovia;J203;OD:J203;45.826;13.2903;4;Italy;FVG;Quota ricavata da dem
299;Tre Ponti;J204;OD:J204;45.8268;13.3056;3;Italy;FVG;Quota ricavata da dem
300;Muscoli;J205;OD:J205;45.8355;13.3322;7;Italy;FVG;Quota ricavata da dem
301;Muscoli via San Zenone;J206;OD:J206;45.8357;13.3405;8;Italy;FVG;Quota ricavata da dem
302;Cervignano floricoltura Vrech;J207;OD:J207;45.8239;13.3459;8;Italy;FVG;Quota ricavata da dem
303;CASTIONS DELLE MURE CASALI FABBRICA;J208;OD:J208;45.8419;13.312;6;Italy;FVG;Quota ricavata da dem
304;TORVISCOSA;J209;OD:J209;45.8188;13.2754;3;Italy;FVG;Quota ricavata da dem
305;Visco;J210;OD:J210;45.8927;13.3462;25;Italy;FVG;Quota ricavata da dem
306;BELVAT;J211;OD:J211;45.802;13.2951;3;Italy;FVG;Quota ricavata da dem
307;CERVIGNANO;J212;OD:J212;45.8163;13.3412;9;Italy;FVG;Quota ricavata da dem
308;RISANO CASE MOSCHIONI;J400;OD:J400;45.9847;13.2514;65;Italy;FVG;Quota ricavata da dem
309;GRIS CUCCANA;J401;OD:J401;45.9366;13.2343;38;Italy;FVG;Quota ricavata da dem
310;PALMANOVA;J402;OD:J402;45.9125;13.2997;30;Italy;FVG;Quota ricavata da dem
311;TRIVIGNANO UDINESE;J403;OD:J403;45.949;13.34;45;Italy;FVG;Quota ricavata da dem
312;LAUZACCO;J404;OD:J404;45.9784;13.2827;60;Italy;FVG;Quota ricavata da dem
313;IALMICCO SEDE PROTEZIONE CIVILE REGIONALE;J405;OD:J405;45.9112;13.3331;29;Italy;FVG;Quota ricavata da dem
314;PAVIA DI UDINE;J406;OD:J406;45.992;13.2962;67;Italy;FVG;Quota ricavata da dem
315;AQUILEIA IDROVORA CA' PADOVANO;K001;OD:K001;45.7471;13.3534;2;Italy;FVG;Quota ricavata da dem
316;Scodovacca;K002;OD:K002;45.8207;13.3703;8;Italy;FVG;Quota ricavata da dem
317;Borgo Modena;K003;OD:K003;45.8189;13.3811;8;Italy;FVG;Quota ricavata da dem
318;Case Polzin;K005;OD:K005;45.8076;13.3637;4;Italy;FVG;Quota ricavata da dem
319;Malborghetto di Cervignano;K006;OD:K006;45.8051;13.3652;4;Italy;FVG;Quota ricavata da dem
320;CA' VIOLA;L001;OD:L001;45.7422;13.4159;2;Italy;FVG;Quota ricavata da dem
321;VAL LOVATO;M001;OD:M001;45.682;13.0981;1;Italy;FVG;Quota ricavata da dem
322;LIGNANO SABBIADORO;M002;OD:M002;45.6865;13.1212;1;Italy;FVG;Quota ricavata da dem
323;VAL PANTANI;M004;OD:M004;45.692;13.0755;1;Italy;FVG;Quota ricavata da dem
324;FRAIDA;M005;OD:M005;45.7371;13.104;1;Italy;FVG;Quota ricavata da dem
325;LAME DI PRECENICCO;M006;OD:M006;45.7148;13.0654;3;Italy;FVG;Quota ricavata da dem
326;MARANO LAGUNARE COLOMBA;M007;OD:M007;45.7754;13.1906;2;Italy;FVG;Quota ricavata da dem
327;CA' ANFORA;M050;OD:M050;45.7601;13.3142;2;Italy;FVG;Quota ricavata da dem
328;GRADO SEDE G.I.T.;M051;OD:M051;45.6765;13.3947;1;Italy;FVG;Quota ricavata da dem
329;GRADO MOLO TORPEDINIERE;M053;OD:M053;45.6831;13.3835;1;Italy;FVG;Quota ricavata da dem
330;GRADO VALLE CAVARERA;M054;OD:M054;45.6861;13.4198;1;Italy;FVG;Quota ricavata da dem
331;UCCEA;N001;OD:N001;46.3065;13.4004;703;Italy;FVG;Quota ricavata da dem
332;Ponte Piuma;N020;OD:N020;45.9562;13.6143;65;Italy;FVG;Quota ricavata da dem
333;Gorizia teleferica Ponte Piuma;N021;OD:N021;45.957;13.6156;65;Italy;FVG;Quota ricavata da dem
334;GORIZIA PRESA C.B.P.I.;N022;OD:N022;45.9341;13.596;49;Italy;FVG;Quota ricavata da dem
335;Mainizza;N023;OD:N023;45.9064;13.5589;40;Italy;FVG;Quota ricavata da dem
336;FARRA D'ISONZO M. FORTIN;N024;OD:N024;45.9083;13.5344;52;Italy;FVG;Quota ricavata da dem
337;GRADISCA D'ISONZO;N026;OD:N026;45.8845;13.4971;30;Italy;FVG;Quota ricavata da dem
338;Gradisca d'Isonzo ponte pedonale;N027;OD:N027;45.8857;13.5052;31;Italy;FVG;Quota ricavata da dem
339;Gradisca d'Isonzo casello idraulico;N028;OD:N028;45.8827;13.5001;64;Italy;FVG;Quota ricavata da dem
340;Sagrado ponte SS 305;N029;OD:N029;45.8786;13.485;29;Italy;FVG;Quota ricavata da dem
341;RUDA CIMITERO;N030;OD:N030;45.832;13.404;10;Italy;FVG;Quota ricavata da dem
342;Gorizia via San Gabriele;N031;OD:N031;45.9529;13.6338;92;Italy;FVG;Quota ricavata da dem
343;Turriaco;N040;OD:N040;45.8164;13.4301;11;Italy;FVG;Quota ricavata da dem
344;Pieris ponte SS 14;N041;OD:N041;45.8055;13.4296;9;Italy;FVG;Quota ricavata da dem
345;FIUMICELLO;N042;OD:N042;45.7661;13.4048;2;Italy;FVG;Quota ricavata da dem
346;ISOLA MOROSINI EX MAGAZZINO TABACCO;N043;OD:N043;45.7672;13.4402;3;Italy;FVG;Quota ricavata da dem
347;ISOLA MOROSINI IDROVORA TERRANOVA;N044;OD:N044;45.7527;13.4771;2;Italy;FVG;Quota ricavata da dem
348;FOSSALON BONIFICA VITTORIA;N045;OD:N045;45.7341;13.4966;1;Italy;FVG;Quota ricavata da dem
349;Villa Vicentina via Sant'Antonio;N046;OD:N046;45.8101;13.4004;9;Italy;FVG;Quota ricavata da dem
350;MUSI LOCALITA' TANATAVIELE;N100;OD:N100;46.3132;13.272;669;Italy;FVG;Quota ricavata da dem
351;MUSI SORGENTI TORRE;N101;OD:N101;46.3072;13.2726;622;Italy;FVG;Quota ricavata da dem
352;VEDRONZA;N103;OD:N103;46.2618;13.2562;351;Italy;FVG;Quota ricavata da dem
353;CISERIIS;N104;OD:N104;46.2288;13.2294;295;Italy;FVG;Quota ricavata da dem
354;TARCENTO PONTE PER OLTRETORRE;N105;OD:N105;46.2169;13.2237;238;Italy;FVG;Quota ricavata da dem
355;GRAN MONTE RIFUGIO ALPINI;N108;OD:N108;46.2905;13.3508;1499;Italy;FVG;Quota ricavata da dem
356;Qualso ponte di Nimis;N150;OD:N150;46.1891;13.2511;184;Italy;FVG;Quota ricavata da dem
357;ZOMPITTA PRESA C.B.L.T.;N151;OD:N151;46.1714;13.2547;174;Italy;FVG;Quota ricavata da dem
358;Zompitta Borgo di Sotto;N153;OD:N153;46.1638;13.2573;167;Italy;FVG;Quota ricavata da dem
359;Cerneglons ponte;N154;OD:N154;46.0427;13.3107;89;Italy;FVG;Quota ricavata da dem
360;Viscone;N155;OD:N155;45.9246;13.3781;33;Italy;FVG;Quota ricavata da dem
361;Tapogliano ex ponte SS 252;N156;OD:N156;45.8927;13.4072;27;Italy;FVG;Quota ricavata da dem
362;Villesse ponte SS 351;N157;OD:N157;45.8511;13.4199;18;Italy;FVG;Quota ricavata da dem
363;PONTE SAMBO;N200;OD:N200;46.267;13.3293;509;Italy;FVG;Quota ricavata da dem
364;CERGNEU SUPERIORE;N201;OD:N201;46.2148;13.3134;316;Italy;FVG;Quota ricavata da dem
365;Molmentet;N202;OD:N202;46.1899;13.2664;241;Italy;FVG;Quota ricavata da dem
366;ATTIMIS BORGO FARIS;N300;OD:N300;46.1731;13.3179;216;Italy;FVG;Quota ricavata da dem
367;SUBIT;N301;OD:N301;46.2049;13.3515;752;Italy;FVG;Quota ricavata da dem
368;POVOLETTO;N302;OD:N302;46.1229;13.309;128;Italy;FVG;Quota ricavata da dem
369;CANALUTTO;N303;OD:N303;46.1573;13.4317;362;Italy;FVG;Quota ricavata da dem
370;TOGLIANO;N304;OD:N304;46.121;13.3902;155;Italy;FVG;Quota ricavata da dem
371;Faedis;N305;OD:N305;46.1513;13.3485;198;Italy;FVG;Quota ricavata da dem
372;Faedis campo sportivo;N306;OD:N306;46.1482;13.3451;161;Italy;FVG;Quota ricavata da dem
373;Torreano;N309;OD:N309;46.1255;13.43;193;Italy;FVG;Quota ricavata da dem
374;Selvis;N310;OD:N310;46.0693;13.3339;100;Italy;FVG;Quota ricavata da dem
375;CERNEGLONS;N311;OD:N311;46.0558;13.3181;90;Italy;FVG;Quota ricavata da dem
376;Attimis ponte SS 365;N312;OD:N312;46.1883;13.3058;195;Italy;FVG;Quota ricavata da dem
377;ORZANO;N313;OD:N313;46.0617;13.358;106;Italy;FVG;Quota ricavata da dem
378;PLATISCHIS;N400;OD:N400;46.243;13.3806;739;Italy;FVG;Quota ricavata da dem
379;STUPIZZA;N401;OD:N401;46.2004;13.4711;313;Italy;FVG;Quota ricavata da dem
380;LINDER;N402;OD:N402;46.1814;13.4773;281;Italy;FVG;Quota ricavata da dem
381;PULFERO;N404;OD:N404;46.1733;13.4831;245;Italy;FVG;Quota ricavata da dem
382;MONTEMAGGIORE;N405;OD:N405;46.1945;13.5329;1022;Italy;FVG;Quota ricavata da dem
383;SAN VOLFANGO;N406;OD:N406;46.165;13.6427;582;Italy;FVG;Quota ricavata da dem
384;DRENCHIA;N407;OD:N407;46.1752;13.6223;670;Italy;FVG;Quota ricavata da dem
385;CLODIG;N408;OD:N408;46.1557;13.5924;312;Italy;FVG;Quota ricavata da dem
386;AZZIDA;N410;OD:N410;46.1183;13.4947;165;Italy;FVG;Quota ricavata da dem
387;TRIBIL INFERIORE;N416;OD:N416;46.1193;13.5853;548;Italy;FVG;Quota ricavata da dem
388;MALGHE MERSINO;N417;OD:N417;46.2122;13.5243;1424;Italy;FVG;Quota ricavata da dem
389;CIVIDALE ISTITUTO AGRARIO;N450;OD:N450;46.0967;13.4182;135;Italy;FVG;Quota ricavata da dem
390;Cividale Ponte del Diavolo;N451;OD:N451;46.0913;13.4301;133;Italy;FVG;Quota ricavata da dem
391;MANZANO PONTE CASE;N452;OD:N452;45.9918;13.391;75;Italy;FVG;Quota ricavata da dem
392;MANZANO;N454;OD:N454;45.9973;13.3819;85;Italy;FVG;Quota ricavata da dem
393;ALBANA;N601;OD:N601;46.0483;13.4898;105;Italy;FVG;Quota ricavata da dem
394;BRAZZANO;N602;OD:N602;45.9768;13.4534;90;Italy;FVG;Quota ricavata da dem
395;CORMONS;N603;OD:N603;45.96;13.4693;101;Italy;FVG;Quota ricavata da dem
396;Versa ponte SS 252;N604;OD:N604;45.898;13.4219;23;Italy;FVG;Quota ricavata da dem
397;GIASBANA;N605;OD:N605;45.9678;13.5748;148;Italy;FVG;Quota ricavata da dem
398;CAPRIVA LOCALITA' LA BAITA;N606;OD:N606;45.9468;13.5122;50;Italy;FVG;Quota ricavata da dem
399;Ruzzis;N607;OD:N607;45.9538;13.5196;57;Italy;FVG;Quota ricavata da dem
400;La Baita ponte;N608;OD:N608;45.9467;13.5111;50;Italy;FVG;Quota ricavata da dem
401;Fratta;N609;OD:N609;45.909;13.4372;29;Italy;FVG;Quota ricavata da dem
402;Mariano del Friuli;N610;OD:N610;45.9211;13.4561;34;Italy;FVG;Quota ricavata da dem
403;VERSA;N611;OD:N611;45.8948;13.4077;27;Italy;FVG;Quota ricavata da dem
405;Rupa ponte SS 55;N700;OD:N700;45.8897;13.5875;57;Italy;FVG;Quota ricavata da dem
406;GORIZIA AEROPORTO DI MERNA;N701;OD:N701;45.9112;13.5967;61;Italy;FVG;Quota ricavata da dem
407;Savogna d'Isonzo ponte ferrovia;N703;OD:N703;45.8987;13.57;50;Italy;FVG;Quota ricavata da dem
408;Savogna d'Isonzo ponte SP 8;N704;OD:N704;45.9005;13.5686;44;Italy;FVG;Quota ricavata da dem
409;MONFALCONE;P001;OD:P001;45.8068;13.5371;9;Italy;FVG;Quota ricavata da dem
410;ALBERONI IDROVORA SACCHETTI;P002;OD:P002;45.7779;13.5131;3;Italy;FVG;Quota ricavata da dem
411;MONFALCONE PISCINA COMUNALE;P005;OD:P005;45.7965;13.5115;4;Italy;FVG;Quota ricavata da dem
412;DOBERDO' CENTRO VISITE GRADINA;R001;OD:R001;45.843;13.5472;144;Italy;FVG;Quota ricavata da dem
413;SAN PELAGIO;R100;OD:R100;45.7655;13.6868;217;Italy;FVG;Quota ricavata da dem
414;PROSECCO ELIPORTO;R101;OD:R101;45.7031;13.7576;263;Italy;FVG;Quota ricavata da dem
415;BORGO GROTTA GIGANTE;R102;OD:R102;45.7094;13.7644;278;Italy;FVG;Quota ricavata da dem
416;OPICINA;R103;OD:R103;45.6842;13.7914;327;Italy;FVG;Quota ricavata da dem
417;BASOVIZZA;R104;OD:R104;45.6416;13.8598;380;Italy;FVG;Quota ricavata da dem
418;BARCOLA;S001;OD:S001;45.6828;13.7523;48;Italy;FVG;Quota ricavata da dem
419;TRIESTE ISTITUTO NAUTICO;S002;OD:S002;45.6475;13.7646;18;Italy;FVG;Quota ricavata da dem
420;SERVOLA;S003;OD:S003;45.6269;13.7829;14;Italy;FVG;Quota ricavata da dem
421;MUGGIA;S005;OD:S005;45.6011;13.7747;NA;Italy;FVG;Quota ricavata da dem
422;TRIESTE CATTINARA;S006;OD:S006;45.6354;13.8331;340;Italy;FVG;Quota ricavata da dem
423;Francovec;T001;OD:T001;45.6073;13.82;50;Italy;FVG;Quota ricavata da dem
424;NOGHERE;U003;OD:U003;45.5853;13.8168;42;Italy;FVG;Quota ricavata da dem
425;TARVISIO CAMPO SPORTIVO;V001;OD:V001;46.5045;13.5938;732;Italy;FVG;Quota ricavata da dem
426;TARVISIO;V002;OD:V002;46.5063;13.5701;770;Italy;FVG;Quota ricavata da dem
427;CAVE DEL PREDIL;V003;OD:V003;46.4423;13.5707;935;Italy;FVG;Quota ricavata da dem
428;VALICO DI FUSINE;V005;OD:V005;46.4997;13.6823;998;Italy;FVG;Quota ricavata da dem
429;PASSO DEL PREDIL EX FORTE;V008;OD:V008;46.4189;13.5735;1151;Italy;FVG;Quota ricavata da dem
430;CAVE DEL PREDIL PONTE MINIERA;V010;OD:V010;46.4411;13.5698;989;Italy;FVG;Quota ricavata da dem
431;MALGA ALPE DEL LAGO;V013;OD:V013;46.4667;13.662;968;Italy;FVG;Quota ricavata da dem
