SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
164;Miorina_Sbar;MIORINA_SBAR;OD:MIORINA_SBAR;45.70665356;8.65526554;246;Italy;Lombardia;Quota ricavata da dem
165;Miorina_Valle;MIORINA_VALLE;OD:MIORINA_VALLE;45.70540897;8.65443815;246;Italy;Lombardia;Quota ricavata da dem
166;Molato_Diga;MOLATO_DIGA;OD:MOLATO_DIGA;44.90066026;9.28533884;401;Italy;Lombardia;Quota ricavata da dem
167;Moledana_Ratti;MOLEDANA_RATTI;OD:MOLEDANA_RATTI;46.19999483;9.49082812;1308;Italy;Lombardia;Quota ricavata da dem
168;Momo;MOMO;OD:MOMO;45.56734371;8.55196902;209;Italy;Lombardia;Quota ricavata da dem
169;Montalto_Pavese;MONTALTO_PAVESE;OD:MONTALTO_PAVESE;44.97986853;9.20741002;372;Italy;Lombardia;Quota ricavata da dem
170;Monte_Mesma;MONTE_MESMA;OD:MONTE_MESMA;45.78401475;8.43529993;513;Italy;Lombardia;Quota ricavata da dem
171;Monza;MONZA;OD:MONZA;45.58242091;9.26384435;161;Italy;Lombardia;Quota ricavata da dem
172;Monzambano;MONZAMBANO;OD:MONZAMBANO;45.39264301;10.70629706;68;Italy;Lombardia;Quota ricavata da dem
173;Monzambano_s;MONZAMBANO_S;OD:MONZAMBANO_S;45.39264301;10.70629706;68;Italy;Lombardia;Quota ricavata da dem
176;Mortara;MORTARA;OD:MORTARA;45.25175234;8.73555725;108;Italy;Lombardia;Quota ricavata da dem
177;Novara;NOVARA;OD:NOVARA;45.45067506;8.60197056;152;Italy;Lombardia;Quota ricavata da dem
178;Olera;OLERA;OD:OLERA;45.75692589;9.70782279;550;Italy;Lombardia;Quota ricavata da dem
179;Olginate_(C.Adda);OLGINATE_CA;OD:OLGINATE_CA;45.80382789;9.41507114;204;Italy;Lombardia;Quota ricavata da dem
180;Olmo_al_Brembo;OLMO_AL_BREMBO;OD:OLMO_AL_BREMBO;45.98020399;9.66453845;679;Italy;Lombardia;Quota ricavata da dem
181;Ono_Degno;ONO_DEGNO;OD:ONO_DEGNO;45.75067;10.38538808;1005;Italy;Lombardia;Quota ricavata da dem
182;Orzinuovi;ORZINUOVI;OD:ORZINUOVI;45.39865621;9.93331483;83;Italy;Lombardia;Quota ricavata da dem
183;Diga_di_Pagnona_-_Pagnona;PAGNONA;OD:PAGNONA;46.05395144;9.40620404;760;Italy;Lombardia;Quota ricavata da dem
184;Pantano_d`Avio;PANTANO_AVIO;OD:PANTANO_AVIO;46.16728647;10.47377606;2306;Italy;Lombardia;Quota ricavata da dem
185;Paruzzaro;PARUZZARO;OD:PARUZZARO;45.75068007;8.51863575;305;Italy;Lombardia;Quota ricavata da dem
186;Passo_Tonale;PASSO_TONALE;OD:PASSO_TONALE;46.25067703;10.58540344;1958;Italy;Lombardia;Quota ricavata da dem
187;Paullo;PAULLO;OD:PAULLO;45.4180962;9.38734812;96;Italy;Lombardia;Quota ricavata da dem
188;Pavia;PAVIA;OD:PAVIA;45.19300797;9.15862316;81;Italy;Lombardia;Quota ricavata da dem
189;Peschiera;PESCHIERA_GARDA;OD:PESCHIERA_GARDA;45.39511296;10.68540007;96;Italy;Lombardia;Quota ricavata da dem
190;Piano_Delle_Casere;PIAN_CASERE;OD:PIAN_CASERE;45.99948552;9.79180905;1900;Italy;Lombardia;Quota ricavata da dem
191;Pian_Del_Gorghiglio;PIAN_GORGHIGLIO;OD:PIAN_GORGHIGLIO;46.16267718;9.29659895;675;Italy;Lombardia;Quota ricavata da dem
192;Pianello_Val_Tidone;PIANELLO_VALTID;OD:PIANELLO_VALTID;44.91416322;9.40250229;366;Italy;Lombardia;Quota ricavata da dem
193;Pieve_S._Giacomo;PIEVE_S_GIACOMO;OD:PIEVE_S_GIACOMO;45.12765893;10.1853734;39;Italy;Lombardia;Quota ricavata da dem
194;Pioppino_di_Redondesco;PIOPPINO_REDOND;OD:PIOPPINO_REDOND;45.15549522;10.51949807;29;Italy;Lombardia;Quota ricavata da dem
195;Piubega;PIUBEGA;OD:PIUBEGA;45.22250289;10.54153748;38;Italy;Lombardia;Quota ricavata da dem
196;Pizzighettone;PIZZIGHETTONE;OD:PIZZIGHETTONE;45.18641283;9.77958123;46;Italy;Lombardia;Quota ricavata da dem
197;Ponti_sul_Mincio;PONTI_S_MINCIO;OD:PONTI_S_MINCIO;45.4127772;10.68336367;92;Italy;Lombardia;Quota ricavata da dem
199;Poschiavino;POSCHIAVINO;OD:POSCHIAVINO;46.21368942;10.14915173;473;Italy;Lombardia;Quota ricavata da dem
200;Prati_di_Lotto;PRATI_DI_LOTTO;OD:PRATI_DI_LOTTO;46.17961491;9.6372207;911;Italy;Lombardia;Quota ricavata da dem
201;Premadio_Cle;PREMADIO_CLE;OD:PREMADIO_CLE;46.48641954;10.35095392;1332;Italy;Lombardia;Quota ricavata da dem
202;Premana_C-Le;PREMANA_CLE;OD:PREMANA_CLE;46.05068168;9.42424036;1161;Italy;Lombardia;Quota ricavata da dem
203;P_Valtogno_V_Antoniasc;PRESE_VALTOGNO;OD:PRESE_VALTOGNO;46.21734808;9.88537256;1963;Italy;Lombardia;Quota ricavata da dem
204;Prevalle;PREVALLE;OD:PREVALLE;45.54902712;10.4279192;186;Italy;Lombardia;Quota ricavata da dem
206;P-Te_Bardello;PTE_BARDELLO;OD:PTE_BARDELLO;45.83689683;8.70183789;243;Italy;Lombardia;Quota ricavata da dem
207;Ponte_Briolo;PTE_BRIOLO;OD:PTE_BRIOLO;45.71022119;9.5873914;224;Italy;Lombardia;Quota ricavata da dem
208;Ponte_Briolo_-_Valbrembo;PTE_BRIOLO_S;OD:PTE_BRIOLO_S;45.71022119;9.5873914;224;Italy;Lombardia;Quota ricavata da dem
209;Ponte_Cene;PTE_CENE;OD:PTE_CENE;45.78420976;9.82154301;402;Italy;Lombardia;Quota ricavata da dem
210;Ponte_Cene_-_Cene_s;PTE_CENE_S;OD:PTE_CENE_S;45.78420976;9.82154301;402;Italy;Lombardia;Quota ricavata da dem
211;Ponte_di_Ganda;PTE_DI_GANDA;OD:PTE_DI_GANDA;46.14065578;10.12397609;1069;Italy;Lombardia;Quota ricavata da dem
212;Ponte_Gurone;PTE_GURONE;OD:PTE_GURONE;45.78819642;8.85577676;312;Italy;Lombardia;Quota ricavata da dem
213;P-Te_S-Giorgio;PTE_S_GIORGIO;OD:PTE_S_GIORGIO;45.61512691;9.29792233;182;Italy;Lombardia;Quota ricavata da dem
214;P-Te_Tresa_Lugano;PTE_TRESA_LUGAN;OD:PTE_TRESA_LUGAN;45.95907102;8.87270425;368;Italy;Lombardia;Quota ricavata da dem
215;Piazza_Brembana;PZA_BREMBANA;OD:PZA_BREMBANA;45.94620438;9.67517783;547;Italy;Lombardia;Quota ricavata da dem
216;Rivarolo_Mantovano;RIVAROLO_MANTOV;OD:RIVAROLO_MANTOV;45.06902754;10.43404094;26;Italy;Lombardia;Quota ricavata da dem
217;Rodigo;RODIGO;OD:RODIGO;45.20430772;10.61534175;31;Italy;Lombardia;Quota ricavata da dem
